restaurant_id,restaurant_name,cuisine,district,price_level,partner_since,avg_prep_min,open_sunday
5956,ย่างเนย0956,ปิ้งย่าง,บางกะปิ,1,2022-03-01,6.7,True
5957,ครัว0957,ตามสั่ง,ลาดพร้าว,1,2022-05-16,10.2,True
5958,ร้านพี่0958,กะเพรา,ห้วยขวาง,2,2022-06-03,7.2,True
5959,ครัว0959,ตามสั่ง,คลองเตย,1,2022-08-19,10.3,False
5960,ร้านพี่0960,กะเพรา,บางรัก,1,2023-03-30,8.5,False
5961,ครัว0961,ตามสั่ง,บางรัก,1,2024-05-03,9.2,False
5962,ซากุระ0962,ญี่ปุ่น,คลองเตย,2,2023-12-27,6.4,False
5963,ซากุระ0963,ญี่ปุ่น,วัฒนา,1,2022-10-28,15.8,True
5964,ครัว0964,ตามสั่ง,ลาดพร้าว,3,2022-10-21,15.0,True
5965,ซากุระ0965,ญี่ปุ่น,สาทร,1,2022-07-16,5.7,True
5966,เบอร์เกอร์0966,ฟาสต์ฟู้ด,บางกะปิ,3,2023-02-20,6.7,True
5967,เบอร์เกอร์0967,ฟาสต์ฟู้ด,ลาดพร้าว,2,2023-03-12,8.9,True
5968,ย่างเนย0968,ปิ้งย่าง,ลาดพร้าว,2,2024-06-30,14.5,True
5969,ซากุระ0969,ญี่ปุ่น,สวนหลวง,1,2024-04-05,7.9,True
5970,ซากุระ0970,ญี่ปุ่น,บางกะปิ,1,2023-01-06,13.3,True
5971,ร้านพี่0971,กะเพรา,ห้วยขวาง,1,2023-02-18,5.0,True
5972,ครัว0972,ตามสั่ง,พญาไท,1,2022-03-30,9.3,False
5973,คาเฟ่0973,กาแฟ,บางกะปิ,2,2023-04-09,9.2,True
5974,ซากุระ0974,ญี่ปุ่น,พญาไท,2,2022-03-03,13.3,False
5975,ครัว0975,ตามสั่ง,บางนา,1,2022-10-08,9.0,True
5976,ซากุระ0976,ญี่ปุ่น,จตุจักร,2,2022-11-28,7.7,True
5977,ร้านพี่0977,กะเพรา,บางกะปิ,2,2023-06-25,15.3,True
5978,โซล0978,เกาหลี,วัฒนา,1,2023-05-14,6.0,True
5979,ร้านพี่0979,กะเพรา,บางกะปิ,2,2022-11-13,8.8,True
5980,ครัว0980,ตามสั่ง,สาทร,1,2023-01-21,11.7,False
5981,ส้มตำ0981,อีสาน,วัฒนา,1,2022-04-26,8.9,True
5982,ซากุระ0982,ญี่ปุ่น,พญาไท,1,2023-08-08,11.2,False
5983,ซากุระ0983,ญี่ปุ่น,บางนา,2,2023-12-07,9.7,True
5984,ครัว0984,ตามสั่ง,บางนา,1,2023-02-28,16.3,True
5985,ซากุระ0985,ญี่ปุ่น,พญาไท,2,2022-08-18,6.6,True
5986,เจดี0986,อาหารเจ,บางกะปิ,1,2022-04-01,19.2,True
5987,คาเฟ่0987,กาแฟ,พญาไท,1,2023-06-08,11.5,False
5988,ซากุระ0988,ญี่ปุ่น,บางรัก,1,2023-09-29,14.1,False
5989,ชาไทย0989,ชานม และขนม,วัฒนา,1,2022-08-01,13.0,True
5990,ซากุระ0990,ญี่ปุ่น,บางนา,3,2023-10-25,5.9,True
5991,ซากุระ0991,ญี่ปุ่น,วัฒนา,2,2023-09-06,8.9,True
5992,ชาบู0992,สุกี้ และชาบู,บางกะปิ,1,2024-01-21,8.0,True
5993,ชาไทย0993,ชานม และขนม,บางนา,3,2023-01-09,9.4,False
5994,ร้านพี่0994,กะเพรา,ดินแดง,2,2023-04-06,8.0,True
5995,ครัว0995,ตามสั่ง,วัฒนา,2,2022-08-11,6.2,True
5996,เบอร์เกอร์0996,ฟาสต์ฟู้ด,บางกะปิ,2,2023-02-15,9.2,True
5997,ชาไทย0997,ชานม และขนม,ลาดพร้าว,2,2023-07-29,12.2,True
5998,ซากุระ0998,ญี่ปุ่น,วัฒนา,2,2022-10-15,7.8,True
5999,เจ๊0999,ก๋วยเตี๋ยว,ลาดพร้าว,2,2023-06-21,11.3,True
6000,ร้านพี่1000,กะเพรา,วัฒนา,3,2023-12-07,9.3,True
6001,ร้านพี่1001,กะเพรา,วัฒนา,2,2023-03-20,7.7,True
6002,ครัว1002,ตามสั่ง,บางรัก,2,2022-10-25,7.6,False
6003,คาเฟ่1003,กาแฟ,จตุจักร,1,2023-06-11,9.0,True
6004,ชาบู1004,สุกี้ และชาบู,วัฒนา,1,2023-06-30,15.6,False
6005,ครัว1005,ตามสั่ง,สวนหลวง,1,2023-10-08,8.1,True
6006,ส้มตำ1006,อีสาน,พญาไท,1,2023-11-04,6.0,False
6007,ส้มตำ1007,อีสาน,บางกะปิ,2,2023-01-11,10.5,True
6008,ย่างเนย1008,ปิ้งย่าง,จตุจักร,1,2023-03-26,15.4,True
6009,ชาไทย1009,ชานม และขนม,บางนา,1,2023-04-16,9.2,True
6010,ซากุระ1010,ญี่ปุ่น,วัฒนา,2,2024-06-22,9.4,True
6011,ย่างเนย1011,ปิ้งย่าง,ลาดพร้าว,1,2024-05-20,13.5,True
6012,ครัว1012,ตามสั่ง,พญาไท,2,2023-05-26,8.7,False
6013,เบอร์เกอร์1013,ฟาสต์ฟู้ด,บางกะปิ,3,2023-05-06,7.8,True
6014,โซล1014,เกาหลี,ดินแดง,2,2022-03-01,7.5,True
6015,ชาไทย1015,ชานม และขนม,ลาดพร้าว,1,2023-04-08,12.7,True
6016,ซากุระ1016,ญี่ปุ่น,ลาดพร้าว,2,2023-04-10,8.9,True
6017,เจดี1017,อาหารเจ,บางกะปิ,1,2022-10-01,11.9,True
6018,ซากุระ1018,ญี่ปุ่น,วัฒนา,2,2024-04-28,9.6,True
6019,คาเฟ่1019,กาแฟ,ลาดพร้าว,3,2023-09-16,8.1,True
6020,ย่างเนย1020,ปิ้งย่าง,จตุจักร,1,2023-11-30,16.2,True
6021,เจดี1021,อาหารเจ,บางนา,2,2023-06-08,11.6,True
6022,ชาไทย1022,ชานม และขนม,ลาดพร้าว,2,2022-06-18,10.4,True
6023,ชาไทย1023,ชานม และขนม,คลองเตย,2,2024-03-02,6.4,True
6024,เจดี1024,อาหารเจ,ลาดพร้าว,2,2023-01-06,12.7,True
6025,ครัว1025,ตามสั่ง,พญาไท,3,2023-01-08,9.8,False
6026,ร้านพี่1026,กะเพรา,วัฒนา,2,2024-02-05,9.4,True
6027,ซากุระ1027,ญี่ปุ่น,สวนหลวง,1,2022-07-03,11.4,True
6028,เจ๊1028,ก๋วยเตี๋ยว,ดินแดง,2,2023-05-25,5.6,True
6029,ชาไทย1029,ชานม และขนม,พญาไท,1,2024-01-31,8.5,False
6030,ย่างเนย1030,ปิ้งย่าง,ดินแดง,3,2023-04-11,7.8,True
6031,ครัว1031,ตามสั่ง,ลาดพร้าว,2,2022-08-01,12.5,True
6032,ร้านพี่1032,กะเพรา,ลาดพร้าว,2,2023-06-20,8.4,True
6033,ชาไทย1033,ชานม และขนม,วัฒนา,3,2023-04-16,8.6,True
6034,ร้านพี่1034,กะเพรา,ลาดพร้าว,2,2022-04-18,6.4,True
6035,คาเฟ่1035,กาแฟ,สวนหลวง,1,2023-07-07,7.3,True
6036,ร้านพี่1036,กะเพรา,ดินแดง,2,2023-10-21,11.2,True
6037,ซากุระ1037,ญี่ปุ่น,พญาไท,2,2024-01-15,12.7,False
6038,ร้านพี่1038,กะเพรา,วัฒนา,3,2023-11-23,9.8,True
6039,ร้านพี่1039,กะเพรา,บางนา,2,2023-07-01,7.7,True
6040,ส้มตำ1040,อีสาน,บางรัก,1,2022-06-17,10.1,True
6041,เจ๊1041,ก๋วยเตี๋ยว,สาทร,1,2022-12-22,10.3,False
6042,ครัว1042,ตามสั่ง,ลาดพร้าว,2,2023-03-26,8.6,True
6043,โซล1043,เกาหลี,ดินแดง,2,2022-06-16,6.1,True
6044,คาเฟ่1044,กาแฟ,คลองเตย,1,2023-10-26,8.0,False
6045,ส้มตำ1045,อีสาน,จตุจักร,3,2022-10-24,7.3,True
6046,โซล1046,เกาหลี,บางรัก,2,2022-05-24,6.1,False
6047,ร้านพี่1047,กะเพรา,บางกะปิ,1,2023-02-12,9.4,True
6048,ร้านพี่1048,กะเพรา,คลองเตย,2,2023-03-12,11.3,False
6049,เจ๊1049,ก๋วยเตี๋ยว,ลาดพร้าว,2,2022-10-03,8.4,True
6050,เบอร์เกอร์1050,ฟาสต์ฟู้ด,ลาดพร้าว,2,2023-01-02,5.7,True
6051,เจ๊1051,ก๋วยเตี๋ยว,ลาดพร้าว,1,2022-07-25,15.5,True
6052,ชาไทย1052,ชานม และขนม,วัฒนา,1,2023-05-31,9.3,True
6053,ครัว1053,ตามสั่ง,บางนา,1,2022-04-01,12.9,True
6054,เบอร์เกอร์1054,ฟาสต์ฟู้ด,สาทร,3,2022-10-13,9.5,False
6055,เบอร์เกอร์1055,ฟาสต์ฟู้ด,บางกะปิ,2,2023-01-15,9.7,True
6056,เบอร์เกอร์1056,ฟาสต์ฟู้ด,จตุจักร,3,2022-09-09,9.5,True
6057,ร้านพี่1057,กะเพรา,บางนา,1,2024-04-15,13.5,True
6058,เบอร์เกอร์1058,ฟาสต์ฟู้ด,ห้วยขวาง,1,2024-04-06,20.3,True
6059,ครัว1059,ตามสั่ง,คลองเตย,1,2024-04-25,7.6,True
6060,ส้มตำ1060,อีสาน,จตุจักร,2,2023-03-09,10.8,True
6061,ครัว1061,ตามสั่ง,สาทร,3,2023-09-07,7.2,False
6062,ครัว1062,ตามสั่ง,ลาดพร้าว,2,2023-10-28,11.3,True
6063,ส้มตำ1063,อีสาน,สาทร,2,2022-09-19,10.5,False
6064,ชาไทย1064,ชานม และขนม,คลองเตย,1,2024-02-12,14.0,False
6065,ซากุระ1065,ญี่ปุ่น,บางรัก,1,2022-08-21,17.8,False
6066,ครัว1066,ตามสั่ง,ห้วยขวาง,1,2022-09-04,10.5,True
6067,ซากุระ1067,ญี่ปุ่น,ลาดพร้าว,1,2023-05-18,15.0,True
6068,ครัว1068,ตามสั่ง,คลองเตย,2,2023-07-10,8.6,False
6069,คาเฟ่1069,กาแฟ,สาทร,2,2023-09-16,5.1,False
6070,คาเฟ่1070,กาแฟ,วัฒนา,3,2024-04-18,8.1,True
6071,ส้มตำ1071,อีสาน,ลาดพร้าว,1,2023-05-16,5.6,True
6072,ซากุระ1072,ญี่ปุ่น,ลาดพร้าว,1,2022-10-16,9.0,True
6073,ครัว1073,ตามสั่ง,ลาดพร้าว,1,2023-09-07,6.9,True
6074,คาเฟ่1074,กาแฟ,สวนหลวง,3,2022-03-03,13.7,True
6075,ครัว1075,ตามสั่ง,ลาดพร้าว,2,2023-10-14,7.3,True
6076,คาเฟ่1076,กาแฟ,สาทร,1,2023-02-26,17.0,False
6077,ย่างเนย1077,ปิ้งย่าง,พญาไท,2,2022-03-11,16.1,False
6078,ร้านพี่1078,กะเพรา,จตุจักร,1,2022-05-12,7.7,True
6079,ครัว1079,ตามสั่ง,คลองเตย,1,2024-04-16,5.5,True
6080,เบอร์เกอร์1080,ฟาสต์ฟู้ด,สาทร,3,2022-06-12,10.6,True
6081,เบอร์เกอร์1081,ฟาสต์ฟู้ด,บางรัก,2,2023-10-10,9.7,True
6082,ครัว1082,ตามสั่ง,บางกะปิ,1,2023-02-05,13.7,True
6083,ซากุระ1083,ญี่ปุ่น,ลาดพร้าว,1,2022-08-19,8.8,True
6084,เบอร์เกอร์1084,ฟาสต์ฟู้ด,สาทร,2,2023-08-09,5.1,True
6085,ส้มตำ1085,อีสาน,สวนหลวง,3,2022-03-07,10.1,True
6086,ชาไทย1086,ชานม และขนม,บางนา,2,2023-05-15,7.4,True
6087,ส้มตำ1087,อีสาน,ห้วยขวาง,3,2024-03-09,7.2,True
6088,ส้มตำ1088,อีสาน,ลาดพร้าว,1,2023-08-30,17.4,True
6089,ซากุระ1089,ญี่ปุ่น,ห้วยขวาง,2,2022-05-27,10.1,True
6090,โซล1090,เกาหลี,ลาดพร้าว,3,2023-12-05,12.1,True
6091,ส้มตำ1091,อีสาน,สาทร,2,2022-08-25,8.9,False
6092,คาเฟ่1092,กาแฟ,ดินแดง,2,2023-02-25,10.0,True
6093,ครัว1093,ตามสั่ง,บางนา,1,2024-05-07,6.3,True
6094,ส้มตำ1094,อีสาน,ห้วยขวาง,2,2022-07-24,12.4,False
6095,ครัว1095,ตามสั่ง,ดินแดง,1,2022-02-25,7.4,True
6096,เบอร์เกอร์1096,ฟาสต์ฟู้ด,ลาดพร้าว,2,2023-02-18,15.2,True
6097,ซากุระ1097,ญี่ปุ่น,จตุจักร,1,2023-08-05,9.2,True
6098,เจดี1098,อาหารเจ,คลองเตย,2,2024-05-08,7.2,False
6099,ครัว1099,ตามสั่ง,บางนา,1,2023-05-23,13.6,True
6100,ส้มตำ1100,อีสาน,วัฒนา,2,2022-05-11,12.2,True
6101,เจ๊1101,ก๋วยเตี๋ยว,ลาดพร้าว,2,2022-04-14,6.8,True
6102,คาเฟ่1102,กาแฟ,ลาดพร้าว,1,2022-05-11,9.0,True
6103,ร้านพี่1103,กะเพรา,บางนา,1,2022-12-05,10.1,True
6104,ชาไทย1104,ชานม และขนม,ลาดพร้าว,1,2022-02-19,12.0,True
6105,ส้มตำ1105,อีสาน,สาทร,3,2024-01-23,12.7,True
6106,เบอร์เกอร์1106,ฟาสต์ฟู้ด,บางกะปิ,1,2024-04-22,12.1,True
6107,คาเฟ่1107,กาแฟ,ห้วยขวาง,3,2024-05-21,8.0,True
6108,เจ๊1108,ก๋วยเตี๋ยว,วัฒนา,2,2022-02-16,7.0,True
6109,ชาไทย1109,ชานม และขนม,บางรัก,2,2023-07-21,7.4,False
6110,ครัว1110,ตามสั่ง,ห้วยขวาง,2,2023-10-02,13.0,True
6111,เบอร์เกอร์1111,ฟาสต์ฟู้ด,ลาดพร้าว,1,2023-02-15,13.5,True
6112,ครัว1112,ตามสั่ง,บางกะปิ,2,2023-12-04,12.6,True
6113,ซากุระ1113,ญี่ปุ่น,วัฒนา,1,2023-04-24,11.7,True
6114,ครัว1114,ตามสั่ง,คลองเตย,2,2024-02-19,11.4,False
6115,ซากุระ1115,ญี่ปุ่น,สาทร,1,2022-02-22,17.3,False
6116,เจดี1116,อาหารเจ,ห้วยขวาง,1,2023-05-04,14.1,True
6117,ครัว1117,ตามสั่ง,บางกะปิ,2,2024-03-03,13.1,True
6118,เบอร์เกอร์1118,ฟาสต์ฟู้ด,พญาไท,1,2022-04-04,16.6,False
6119,ชาบู1119,สุกี้ และชาบู,สาทร,2,2024-05-28,9.6,True
6120,ร้านพี่1120,กะเพรา,วัฒนา,3,2023-01-04,8.8,True
6121,ซากุระ1121,ญี่ปุ่น,จตุจักร,2,2023-02-03,9.7,True
6122,ซากุระ1122,ญี่ปุ่น,จตุจักร,2,2022-11-01,8.1,True
6123,ชาไทย1123,ชานม และขนม,ลาดพร้าว,1,2022-11-02,9.2,True
6124,ครัว1124,ตามสั่ง,คลองเตย,3,2024-02-25,6.5,False
6125,ซากุระ1125,ญี่ปุ่น,บางนา,2,2022-08-03,15.2,True
6126,ส้มตำ1126,อีสาน,ห้วยขวาง,2,2022-06-14,12.8,True
6127,เจ๊1127,ก๋วยเตี๋ยว,ลาดพร้าว,2,2024-04-30,17.1,True
6128,ส้มตำ1128,อีสาน,บางกะปิ,2,2023-10-24,10.2,True
6129,คาเฟ่1129,กาแฟ,บางกะปิ,3,2023-04-28,11.2,True
6130,เจดี1130,อาหารเจ,บางรัก,3,2023-02-28,11.3,False
6131,ซากุระ1131,ญี่ปุ่น,วัฒนา,3,2024-01-17,9.6,True
6132,ครัว1132,ตามสั่ง,บางกะปิ,2,2023-03-16,13.5,True
6133,ส้มตำ1133,อีสาน,บางนา,1,2023-12-17,7.0,True
6134,โซล1134,เกาหลี,จตุจักร,2,2023-10-07,6.7,True
6135,ครัว1135,ตามสั่ง,พญาไท,2,2023-03-30,10.7,True
6136,ซากุระ1136,ญี่ปุ่น,พญาไท,1,2023-12-21,8.0,True
6137,ครัว1137,ตามสั่ง,ดินแดง,1,2023-07-14,8.8,True
6138,ร้านพี่1138,กะเพรา,วัฒนา,1,2023-03-11,13.3,True
6139,เบอร์เกอร์1139,ฟาสต์ฟู้ด,ดินแดง,3,2024-07-01,11.9,True
6140,ร้านพี่1140,กะเพรา,คลองเตย,1,2024-02-13,10.6,False
6141,เบอร์เกอร์1141,ฟาสต์ฟู้ด,สวนหลวง,1,2022-05-07,12.3,True
6142,ครัว1142,ตามสั่ง,ดินแดง,1,2022-04-09,10.0,True
6143,ชาไทย1143,ชานม และขนม,บางนา,2,2023-03-05,8.6,True
6144,ส้มตำ1144,อีสาน,วัฒนา,1,2024-04-13,10.0,True
6145,คาเฟ่1145,กาแฟ,ห้วยขวาง,2,2022-07-04,7.9,True
6146,ย่างเนย1146,ปิ้งย่าง,บางรัก,1,2023-12-27,10.1,False
6147,ร้านพี่1147,กะเพรา,ห้วยขวาง,2,2022-04-17,8.7,True
6148,ซากุระ1148,ญี่ปุ่น,บางนา,2,2024-01-18,8.9,True
6149,เจ๊1149,ก๋วยเตี๋ยว,ลาดพร้าว,1,2022-07-26,5.3,True
6150,ร้านพี่1150,กะเพรา,บางรัก,1,2022-04-27,24.3,False
6151,ร้านพี่1151,กะเพรา,วัฒนา,1,2024-05-08,13.8,True
6152,คาเฟ่1152,กาแฟ,สวนหลวง,2,2023-04-27,6.6,True
6153,เจ๊1153,ก๋วยเตี๋ยว,ดินแดง,1,2023-01-02,11.5,True
6154,ครัว1154,ตามสั่ง,วัฒนา,2,2022-05-15,5.7,True
6155,เบอร์เกอร์1155,ฟาสต์ฟู้ด,ดินแดง,1,2022-05-29,11.9,True
6156,ส้มตำ1156,อีสาน,ดินแดง,1,2022-07-03,10.8,True
6157,ครัว1157,ตามสั่ง,สาทร,2,2022-05-04,9.6,False
6158,เบอร์เกอร์1158,ฟาสต์ฟู้ด,พญาไท,2,2022-12-03,5.7,False
6159,ซากุระ1159,ญี่ปุ่น,ลาดพร้าว,1,2023-09-28,13.0,True
6160,เจ๊1160,ก๋วยเตี๋ยว,บางนา,2,2023-04-16,8.9,True
6161,ชาไทย1161,ชานม และขนม,จตุจักร,2,2023-05-24,10.0,True
6162,ส้มตำ1162,อีสาน,ห้วยขวาง,2,2023-04-07,8.6,False
6163,ครัว1163,ตามสั่ง,บางรัก,2,2023-04-30,13.1,True
6164,ครัว1164,ตามสั่ง,สาทร,2,2022-03-03,13.0,False
6165,ซากุระ1165,ญี่ปุ่น,วัฒนา,2,2024-03-16,10.3,True
6166,ส้มตำ1166,อีสาน,บางกะปิ,2,2022-08-19,11.2,True
6167,เจ๊1167,ก๋วยเตี๋ยว,พญาไท,3,2024-04-09,9.5,False
6168,ส้มตำ1168,อีสาน,คลองเตย,1,2022-11-17,11.2,True
6169,โซล1169,เกาหลี,สาทร,1,2023-11-02,13.2,False
6170,เบอร์เกอร์1170,ฟาสต์ฟู้ด,บางนา,1,2022-06-16,13.9,True
6171,เจ๊1171,ก๋วยเตี๋ยว,ลาดพร้าว,2,2023-07-11,8.4,True
6172,คาเฟ่1172,กาแฟ,พญาไท,2,2022-06-05,7.4,True
6173,ครัว1173,ตามสั่ง,จตุจักร,2,2024-02-03,6.5,True
6174,ชาไทย1174,ชานม และขนม,บางนา,3,2024-01-08,7.4,True
6175,ส้มตำ1175,อีสาน,สาทร,3,2022-12-14,7.9,False
6176,ครัว1176,ตามสั่ง,สวนหลวง,1,2023-08-22,7.6,True
6177,ซากุระ1177,ญี่ปุ่น,ลาดพร้าว,2,2023-06-15,7.2,True
6178,ครัว1178,ตามสั่ง,สวนหลวง,2,2024-03-31,8.6,True
6179,ชาไทย1179,ชานม และขนม,ลาดพร้าว,1,2024-02-04,18.0,True
6180,ซากุระ1180,ญี่ปุ่น,บางนา,2,2023-10-09,6.1,True
6181,ครัว1181,ตามสั่ง,ห้วยขวาง,1,2023-09-09,6.4,True
6182,ร้านพี่1182,กะเพรา,บางนา,1,2023-04-12,7.8,True
6183,ร้านพี่1183,กะเพรา,สวนหลวง,2,2023-07-07,10.0,True
6184,ชาไทย1184,ชานม และขนม,จตุจักร,2,2024-06-02,15.3,True
6185,เจดี1185,อาหารเจ,วัฒนา,2,2023-03-09,7.6,True
6186,เจ๊1186,ก๋วยเตี๋ยว,วัฒนา,2,2023-06-19,8.6,True
6187,ครัว1187,ตามสั่ง,บางกะปิ,1,2022-12-29,8.4,True
6188,ครัว1188,ตามสั่ง,บางกะปิ,3,2023-02-04,7.7,False
6189,ครัว1189,ตามสั่ง,จตุจักร,2,2023-02-25,7.8,True
6190,เบอร์เกอร์1190,ฟาสต์ฟู้ด,บางนา,2,2022-08-07,7.9,True
6191,ส้มตำ1191,อีสาน,พญาไท,2,2023-06-24,17.2,True
6192,ร้านพี่1192,กะเพรา,ลาดพร้าว,2,2022-04-08,11.4,True
6193,ชาบู1193,สุกี้ และชาบู,พญาไท,2,2022-09-25,8.6,False
6194,ส้มตำ1194,อีสาน,จตุจักร,1,2022-02-28,12.7,True
6195,ครัว1195,ตามสั่ง,ดินแดง,1,2023-07-03,17.3,True
6196,ครัว1196,ตามสั่ง,คลองเตย,1,2023-05-21,7.3,False
6197,ครัว1197,ตามสั่ง,คลองเตย,1,2022-09-18,16.2,False
6198,ครัว1198,ตามสั่ง,บางกะปิ,1,2024-01-12,8.3,True
6199,ส้มตำ1199,อีสาน,ลาดพร้าว,1,2023-01-31,6.1,True
6200,ชาไทย1200,ชานม และขนม,วัฒนา,1,2024-05-03,10.0,True
