rider_id,vehicle_type,zone,join_date,rating
22757,มอเตอร์ไซค์,จตุจักร,2024-04-09,4.91
22758,มอเตอร์ไซค์,ห้วยขวาง,2023-08-02,4.43
22759,มอเตอร์ไซค์,จตุจักร,2023-09-21,4.84
22760,มอเตอร์ไซค์,คลองเตย,2024-06-18,4.82
22761,มอเตอร์ไซค์,ดินแดง,2022-12-13,4.3
22762,มอเตอร์ไซค์,บางรัก,2024-01-08,3.91
22763,มอเตอร์ไซค์,จตุจักร,2022-11-04,4.65
22764,มอเตอร์ไซค์,สาทร,2023-06-30,4.93
22765,มอเตอร์ไซค์,ลาดพร้าว,2023-07-12,3.67
22766,มอเตอร์ไซค์,สาทร,2023-04-02,4.12
22767,มอเตอร์ไซค์,จตุจักร,2022-10-10,4.76
22768,มอเตอร์ไซค์,ลาดพร้าว,2022-12-23,4.57
22769,มอเตอร์ไซค์,จตุจักร,2022-12-07,3.59
22770,จักรยาน,ห้วยขวาง,2023-05-14,3.84
22771,มอเตอร์ไซค์,ห้วยขวาง,2022-08-09,4.63
22772,มอเตอร์ไซค์,ดินแดง,2022-06-05,4.55
22773,จักรยาน,ห้วยขวาง,2024-06-19,4.85
22774,มอเตอร์ไซค์,บางนา,2022-12-27,4.71
22775,มอเตอร์ไซค์,บางกะปิ,2023-02-15,4.43
22776,มอเตอร์ไซค์,สาทร,2023-01-21,4.76
22777,มอเตอร์ไซค์,จตุจักร,2024-02-14,4.43
22778,มอเตอร์ไซค์,ลาดพร้าว,2024-03-12,5.0
22779,มอเตอร์ไซค์,ลาดพร้าว,2022-10-09,4.14
22780,มอเตอร์ไซค์,วัฒนา,2023-10-14,4.66
22781,รถยนต์,ลาดพร้าว,2023-10-20,3.54
22782,มอเตอร์ไซค์,สาทร,2023-09-09,4.11
22783,มอเตอร์ไซค์,บางกะปิ,2024-04-02,4.49
22784,มอเตอร์ไซค์,สาทร,2022-10-10,4.36
22785,มอเตอร์ไซค์,วัฒนา,2022-07-13,4.57
22786,มอเตอร์ไซค์,บางกะปิ,2022-07-07,4.27
22787,มอเตอร์ไซค์,พญาไท,2022-11-16,4.6
22788,มอเตอร์ไซค์,ห้วยขวาง,2023-09-18,4.4
22789,รถยนต์,จตุจักร,2024-05-21,4.28
22790,มอเตอร์ไซค์,คลองเตย,2022-09-02,4.96
22791,มอเตอร์ไซค์,วัฒนา,2024-01-12,4.89
22792,มอเตอร์ไซค์,สาทร,2023-04-02,4.54
22793,มอเตอร์ไซค์,บางนา,2023-09-09,3.73
22794,มอเตอร์ไซค์,คลองเตย,2023-08-24,4.02
22795,มอเตอร์ไซค์,ห้วยขวาง,2024-05-23,4.41
22796,มอเตอร์ไซค์,จตุจักร,2023-08-06,4.76
22797,มอเตอร์ไซค์,พญาไท,2023-04-05,4.74
22798,มอเตอร์ไซค์,ห้วยขวาง,2022-10-06,4.71
22799,มอเตอร์ไซค์,บางกะปิ,2022-12-04,4.6
22800,มอเตอร์ไซค์,บางนา,2024-04-06,4.47
22801,มอเตอร์ไซค์,สวนหลวง,2022-11-07,5.0
22802,มอเตอร์ไซค์,บางนา,2023-05-10,4.24
22803,มอเตอร์ไซค์,ดินแดง,2022-07-25,3.51
22804,มอเตอร์ไซค์,สวนหลวง,2024-07-04,4.73
22805,มอเตอร์ไซค์,สวนหลวง,2022-12-13,4.83
22806,มอเตอร์ไซค์,ห้วยขวาง,2023-04-29,4.0
22807,มอเตอร์ไซค์,จตุจักร,2022-08-18,4.03
22808,มอเตอร์ไซค์,สาทร,2023-07-02,3.87
22809,มอเตอร์ไซค์,คลองเตย,2024-05-03,3.93
22810,มอเตอร์ไซค์,วัฒนา,2024-01-12,4.74
22811,มอเตอร์ไซค์,ลาดพร้าว,2023-12-06,4.33
22812,มอเตอร์ไซค์,บางนา,2023-01-07,4.94
22813,มอเตอร์ไซค์,บางนา,2023-03-04,4.85
22814,มอเตอร์ไซค์,จตุจักร,2023-11-06,4.43
22815,มอเตอร์ไซค์,บางนา,2024-04-15,4.31
22816,จักรยาน,สาทร,2023-07-24,4.51
22817,มอเตอร์ไซค์,คลองเตย,2023-08-30,4.47
22818,มอเตอร์ไซค์,บางกะปิ,2023-12-06,4.92
22819,มอเตอร์ไซค์,บางรัก,2024-03-29,4.74
22820,มอเตอร์ไซค์,พญาไท,2023-07-04,4.42
22821,มอเตอร์ไซค์,วัฒนา,2023-10-31,4.26
22822,มอเตอร์ไซค์,บางนา,2023-10-12,4.24
22823,มอเตอร์ไซค์,คลองเตย,2024-02-09,4.33
22824,จักรยาน,บางนา,2023-05-12,4.93
22825,มอเตอร์ไซค์,ลาดพร้าว,2023-03-13,4.87
22826,มอเตอร์ไซค์,บางนา,2022-12-04,5.0
22827,จักรยาน,บางรัก,2024-04-19,4.29
22828,มอเตอร์ไซค์,วัฒนา,2023-01-28,4.48
22829,มอเตอร์ไซค์,วัฒนา,2023-02-19,4.48
22830,มอเตอร์ไซค์,บางรัก,2024-01-02,4.63
22831,มอเตอร์ไซค์,บางนา,2023-10-12,3.79
22832,มอเตอร์ไซค์,พญาไท,2023-12-04,4.45
22833,มอเตอร์ไซค์,บางนา,2024-04-20,4.2
22834,มอเตอร์ไซค์,บางนา,2023-08-26,3.92
22835,มอเตอร์ไซค์,สาทร,2023-05-30,4.15
22836,มอเตอร์ไซค์,บางนา,2023-05-31,4.23
22837,รถยนต์,สาทร,2023-12-03,4.51
22838,มอเตอร์ไซค์,บางรัก,2023-04-08,4.26
22839,จักรยาน,ลาดพร้าว,2022-05-30,4.45
22840,มอเตอร์ไซค์,ลาดพร้าว,2023-03-14,4.23
22841,มอเตอร์ไซค์,ห้วยขวาง,2023-12-10,4.6
22842,มอเตอร์ไซค์,คลองเตย,2022-11-03,4.59
22843,มอเตอร์ไซค์,บางกะปิ,2022-09-09,4.12
22844,มอเตอร์ไซค์,จตุจักร,2023-10-08,4.56
22845,มอเตอร์ไซค์,จตุจักร,2022-08-20,4.32
22846,มอเตอร์ไซค์,บางนา,2023-06-03,4.61
22847,มอเตอร์ไซค์,พญาไท,2024-01-04,4.01
22848,มอเตอร์ไซค์,ดินแดง,2023-09-30,4.44
22849,มอเตอร์ไซค์,บางรัก,2022-09-02,4.41
22850,มอเตอร์ไซค์,ห้วยขวาง,2023-11-18,4.85
22851,มอเตอร์ไซค์,ห้วยขวาง,2022-09-30,3.36
22852,มอเตอร์ไซค์,คลองเตย,2023-07-23,4.46
22853,รถยนต์,บางกะปิ,2022-10-13,4.39
22854,มอเตอร์ไซค์,ลาดพร้าว,2024-07-13,4.36
22855,จักรยาน,พญาไท,2023-06-17,4.23
22856,มอเตอร์ไซค์,สาทร,2024-05-24,5.0
22857,มอเตอร์ไซค์,พญาไท,2024-06-09,4.01
22858,มอเตอร์ไซค์,ห้วยขวาง,2022-07-20,4.36
22859,มอเตอร์ไซค์,ลาดพร้าว,2022-09-03,4.97
22860,มอเตอร์ไซค์,พญาไท,2023-02-19,3.91
22861,มอเตอร์ไซค์,ห้วยขวาง,2022-08-20,4.06
22862,มอเตอร์ไซค์,บางกะปิ,2023-10-27,4.94
22863,รถยนต์,พญาไท,2023-04-20,4.53
22864,มอเตอร์ไซค์,สวนหลวง,2024-03-25,4.69
22865,มอเตอร์ไซค์,ลาดพร้าว,2022-12-19,4.52
22866,มอเตอร์ไซค์,พญาไท,2023-02-27,3.74
22867,จักรยาน,ลาดพร้าว,2023-05-22,4.97
22868,มอเตอร์ไซค์,ลาดพร้าว,2023-12-12,3.91
22869,มอเตอร์ไซค์,วัฒนา,2024-06-17,4.5
22870,มอเตอร์ไซค์,บางกะปิ,2023-04-29,3.76
22871,มอเตอร์ไซค์,ลาดพร้าว,2024-04-03,3.94
22872,มอเตอร์ไซค์,ห้วยขวาง,2023-08-23,3.86
22873,มอเตอร์ไซค์,บางนา,2024-06-16,4.47
22874,มอเตอร์ไซค์,ลาดพร้าว,2024-06-05,4.93
22875,มอเตอร์ไซค์,ห้วยขวาง,2022-07-21,4.62
22876,จักรยาน,ห้วยขวาง,2023-12-20,4.13
22877,มอเตอร์ไซค์,ห้วยขวาง,2024-05-22,3.87
22878,รถยนต์,ดินแดง,2024-05-19,4.68
22879,มอเตอร์ไซค์,พญาไท,2023-10-16,4.6
22880,มอเตอร์ไซค์,สาทร,2023-02-20,4.61
22881,มอเตอร์ไซค์,พญาไท,2024-02-28,4.72
22882,มอเตอร์ไซค์,ดินแดง,2024-05-03,4.78
22883,มอเตอร์ไซค์,ห้วยขวาง,2022-07-13,4.14
22884,มอเตอร์ไซค์,บางนา,2023-12-23,4.01
22885,มอเตอร์ไซค์,คลองเตย,2023-09-28,4.52
22886,จักรยาน,พญาไท,2022-10-28,3.79
22887,มอเตอร์ไซค์,ห้วยขวาง,2023-03-04,5.0
22888,มอเตอร์ไซค์,บางกะปิ,2024-06-03,4.88
22889,จักรยาน,สาทร,2023-04-01,4.87
22890,มอเตอร์ไซค์,คลองเตย,2023-02-12,3.75
22891,รถยนต์,สวนหลวง,2023-08-17,3.83
22892,มอเตอร์ไซค์,วัฒนา,2024-04-04,4.15
22893,มอเตอร์ไซค์,สาทร,2024-02-28,5.0
22894,มอเตอร์ไซค์,บางกะปิ,2023-01-23,3.97
22895,มอเตอร์ไซค์,บางนา,2023-07-09,5.0
22896,มอเตอร์ไซค์,คลองเตย,2022-07-21,4.08
22897,มอเตอร์ไซค์,บางนา,2022-09-24,5.0
22898,จักรยาน,สวนหลวง,2022-08-02,3.68
22899,มอเตอร์ไซค์,คลองเตย,2024-05-27,4.04
22900,มอเตอร์ไซค์,วัฒนา,2022-11-24,4.37
22901,มอเตอร์ไซค์,บางรัก,2024-06-03,4.76
22902,มอเตอร์ไซค์,สาทร,2023-03-23,4.38
22903,จักรยาน,บางนา,2022-05-31,4.82
22904,มอเตอร์ไซค์,บางกะปิ,2023-01-07,3.75
22905,มอเตอร์ไซค์,จตุจักร,2022-10-12,4.61
22906,มอเตอร์ไซค์,ห้วยขวาง,2024-01-03,3.54
22907,รถยนต์,บางนา,2022-10-09,4.65
22908,มอเตอร์ไซค์,ลาดพร้าว,2023-10-08,4.31
22909,มอเตอร์ไซค์,บางรัก,2024-02-04,4.52
22910,มอเตอร์ไซค์,วัฒนา,2023-04-05,3.98
22911,มอเตอร์ไซค์,บางนา,2024-01-08,4.7
22912,มอเตอร์ไซค์,ดินแดง,2024-06-08,4.55
22913,มอเตอร์ไซค์,บางรัก,2022-09-07,4.36
22914,มอเตอร์ไซค์,วัฒนา,2024-03-19,4.27
22915,มอเตอร์ไซค์,ลาดพร้าว,2023-01-09,4.62
22916,มอเตอร์ไซค์,วัฒนา,2024-02-17,4.46
22917,มอเตอร์ไซค์,ห้วยขวาง,2024-04-15,4.15
22918,มอเตอร์ไซค์,จตุจักร,2023-06-05,3.88
22919,จักรยาน,พญาไท,2023-11-14,4.25
22920,มอเตอร์ไซค์,ห้วยขวาง,2023-07-12,3.52
22921,จักรยาน,ดินแดง,2022-06-15,4.51
22922,มอเตอร์ไซค์,ห้วยขวาง,2023-09-21,3.55
22923,มอเตอร์ไซค์,บางนา,2022-10-21,5.0
22924,มอเตอร์ไซค์,บางนา,2023-02-03,4.06
22925,มอเตอร์ไซค์,บางกะปิ,2024-06-25,4.88
22926,มอเตอร์ไซค์,วัฒนา,2023-12-11,4.32
22927,มอเตอร์ไซค์,คลองเตย,2023-02-22,4.27
22928,มอเตอร์ไซค์,บางนา,2023-03-31,3.8
22929,มอเตอร์ไซค์,สาทร,2023-10-16,4.33
22930,มอเตอร์ไซค์,สวนหลวง,2023-02-04,4.66
22931,รถยนต์,ห้วยขวาง,2022-07-06,4.55
22932,มอเตอร์ไซค์,สวนหลวง,2022-11-15,4.08
22933,มอเตอร์ไซค์,จตุจักร,2022-08-23,3.79
22934,มอเตอร์ไซค์,บางนา,2024-06-18,4.47
22935,มอเตอร์ไซค์,สวนหลวง,2024-05-17,4.45
22936,มอเตอร์ไซค์,คลองเตย,2024-07-20,3.94
22937,มอเตอร์ไซค์,ลาดพร้าว,2023-02-12,4.4
22938,มอเตอร์ไซค์,วัฒนา,2023-12-18,4.56
22939,มอเตอร์ไซค์,สาทร,2023-01-19,4.84
22940,มอเตอร์ไซค์,ห้วยขวาง,2024-07-10,4.81
22941,มอเตอร์ไซค์,วัฒนา,2022-08-04,4.37
22942,มอเตอร์ไซค์,ดินแดง,2023-10-17,4.22
22943,มอเตอร์ไซค์,ห้วยขวาง,2024-01-04,4.59
22944,มอเตอร์ไซค์,จตุจักร,2023-04-30,3.96
22945,มอเตอร์ไซค์,บางนา,2024-05-16,4.7
22946,มอเตอร์ไซค์,บางนา,2024-06-06,5.0
22947,มอเตอร์ไซค์,สวนหลวง,2023-05-29,3.88
22948,มอเตอร์ไซค์,ห้วยขวาง,2024-06-17,4.61
22949,มอเตอร์ไซค์,วัฒนา,2023-03-01,3.85
22950,มอเตอร์ไซค์,คลองเตย,2023-02-09,4.24
22951,มอเตอร์ไซค์,บางรัก,2023-12-15,4.02
22952,มอเตอร์ไซค์,จตุจักร,2023-05-23,4.64
22953,มอเตอร์ไซค์,คลองเตย,2022-07-01,4.75
22954,มอเตอร์ไซค์,พญาไท,2023-11-10,4.34
22955,มอเตอร์ไซค์,ห้วยขวาง,2023-07-28,5.0
22956,จักรยาน,จตุจักร,2022-10-30,3.71
22957,มอเตอร์ไซค์,จตุจักร,2023-10-17,4.9
22958,จักรยาน,วัฒนา,2023-11-18,4.64
22959,มอเตอร์ไซค์,สวนหลวง,2023-10-14,4.79
22960,มอเตอร์ไซค์,วัฒนา,2022-09-05,4.57
22961,มอเตอร์ไซค์,สวนหลวง,2022-06-27,4.46
22962,มอเตอร์ไซค์,บางนา,2023-05-02,4.03
22963,มอเตอร์ไซค์,สาทร,2023-03-10,4.86
22964,มอเตอร์ไซค์,บางนา,2023-06-29,4.5
22965,มอเตอร์ไซค์,จตุจักร,2024-07-08,4.95
22966,มอเตอร์ไซค์,บางรัก,2023-04-15,4.71
22967,มอเตอร์ไซค์,พญาไท,2022-08-10,4.23
22968,มอเตอร์ไซค์,จตุจักร,2022-06-18,3.89
22969,มอเตอร์ไซค์,บางนา,2023-11-01,4.48
22970,จักรยาน,คลองเตย,2024-01-23,4.34
22971,มอเตอร์ไซค์,ดินแดง,2022-12-31,3.6
22972,มอเตอร์ไซค์,บางกะปิ,2022-11-23,4.37
22973,มอเตอร์ไซค์,ห้วยขวาง,2022-06-13,4.27
22974,มอเตอร์ไซค์,บางนา,2024-01-25,4.28
22975,มอเตอร์ไซค์,สวนหลวง,2022-05-25,3.69
22976,จักรยาน,วัฒนา,2022-07-31,4.51
22977,มอเตอร์ไซค์,วัฒนา,2022-07-14,4.17
22978,มอเตอร์ไซค์,ลาดพร้าว,2022-10-14,4.71
22979,มอเตอร์ไซค์,ดินแดง,2024-06-20,3.86
22980,มอเตอร์ไซค์,พญาไท,2023-11-08,4.48
22981,มอเตอร์ไซค์,บางกะปิ,2023-03-09,3.93
22982,มอเตอร์ไซค์,จตุจักร,2023-11-19,4.24
22983,รถยนต์,คลองเตย,2023-11-04,4.36
22984,มอเตอร์ไซค์,บางกะปิ,2022-08-27,4.24
22985,มอเตอร์ไซค์,ลาดพร้าว,2022-11-01,4.82
22986,มอเตอร์ไซค์,สาทร,2023-04-18,4.62
22987,มอเตอร์ไซค์,สาทร,2023-07-28,4.59
22988,มอเตอร์ไซค์,ห้วยขวาง,2024-02-15,4.17
22989,จักรยาน,ห้วยขวาง,2023-06-12,4.2
22990,มอเตอร์ไซค์,พญาไท,2022-07-04,4.8
22991,มอเตอร์ไซค์,ลาดพร้าว,2023-04-15,4.35
22992,มอเตอร์ไซค์,พญาไท,2023-08-13,4.25
22993,มอเตอร์ไซค์,บางรัก,2024-05-20,4.12
22994,มอเตอร์ไซค์,ห้วยขวาง,2023-08-17,3.81
22995,มอเตอร์ไซค์,คลองเตย,2022-12-21,4.59
22996,มอเตอร์ไซค์,ห้วยขวาง,2023-09-30,4.58
22997,จักรยาน,ลาดพร้าว,2022-08-22,4.62
22998,มอเตอร์ไซค์,จตุจักร,2024-02-05,3.89
22999,มอเตอร์ไซค์,บางนา,2022-07-07,4.92
23000,มอเตอร์ไซค์,บางนา,2022-09-04,5.0
23001,มอเตอร์ไซค์,สวนหลวง,2022-07-09,4.41
23002,มอเตอร์ไซค์,วัฒนา,2022-11-20,4.13
23003,มอเตอร์ไซค์,ลาดพร้าว,2023-04-30,4.31
23004,มอเตอร์ไซค์,คลองเตย,2022-08-08,4.62
23005,มอเตอร์ไซค์,คลองเตย,2023-03-11,4.32
23006,จักรยาน,ดินแดง,2022-11-03,3.86
23007,มอเตอร์ไซค์,คลองเตย,2022-06-09,4.76
23008,มอเตอร์ไซค์,บางรัก,2022-08-18,4.45
23009,มอเตอร์ไซค์,วัฒนา,2023-06-29,4.46
23010,รถยนต์,คลองเตย,2023-10-08,4.42
23011,มอเตอร์ไซค์,ดินแดง,2022-05-25,4.76
23012,มอเตอร์ไซค์,บางนา,2022-07-16,5.0
23013,มอเตอร์ไซค์,พญาไท,2023-07-08,4.65
23014,มอเตอร์ไซค์,บางกะปิ,2023-04-14,4.47
23015,มอเตอร์ไซค์,ลาดพร้าว,2022-09-01,5.0
23016,มอเตอร์ไซค์,ลาดพร้าว,2023-11-29,4.43
23017,มอเตอร์ไซค์,จตุจักร,2022-12-11,4.19
23018,รถยนต์,ลาดพร้าว,2022-09-19,3.95
23019,มอเตอร์ไซค์,บางนา,2023-04-10,4.32
23020,มอเตอร์ไซค์,จตุจักร,2022-07-13,4.31
23021,มอเตอร์ไซค์,สาทร,2024-02-24,4.28
23022,มอเตอร์ไซค์,บางนา,2024-07-06,5.0
23023,มอเตอร์ไซค์,ลาดพร้าว,2022-08-29,5.0
23024,มอเตอร์ไซค์,บางนา,2023-12-02,5.0
23025,มอเตอร์ไซค์,ลาดพร้าว,2024-02-18,4.44
23026,มอเตอร์ไซค์,ห้วยขวาง,2024-07-20,4.26
23027,จักรยาน,จตุจักร,2023-08-24,3.7
23028,มอเตอร์ไซค์,ห้วยขวาง,2022-07-26,4.7
23029,มอเตอร์ไซค์,ห้วยขวาง,2023-09-28,3.78
23030,มอเตอร์ไซค์,จตุจักร,2023-07-07,4.38
23031,มอเตอร์ไซค์,บางกะปิ,2023-11-21,3.72
23032,รถยนต์,คลองเตย,2024-05-12,4.29
23033,มอเตอร์ไซค์,ดินแดง,2022-07-29,4.82
23034,มอเตอร์ไซค์,สวนหลวง,2023-08-18,4.09
23035,มอเตอร์ไซค์,ห้วยขวาง,2023-01-27,3.39
23036,จักรยาน,สาทร,2024-03-20,4.56
23037,มอเตอร์ไซค์,สวนหลวง,2022-05-27,4.47
23038,มอเตอร์ไซค์,คลองเตย,2022-06-01,4.88
23039,มอเตอร์ไซค์,วัฒนา,2023-09-19,4.58
23040,มอเตอร์ไซค์,วัฒนา,2022-08-27,4.85
23041,มอเตอร์ไซค์,วัฒนา,2022-09-02,4.64
23042,มอเตอร์ไซค์,สาทร,2024-07-23,4.49
23043,มอเตอร์ไซค์,สวนหลวง,2023-03-30,3.75
23044,มอเตอร์ไซค์,สวนหลวง,2024-07-12,4.07
23045,มอเตอร์ไซค์,ห้วยขวาง,2023-03-29,4.97
23046,มอเตอร์ไซค์,บางนา,2023-09-16,4.51
23047,มอเตอร์ไซค์,ห้วยขวาง,2024-06-29,4.38
23048,มอเตอร์ไซค์,ลาดพร้าว,2023-08-13,4.79
23049,จักรยาน,ลาดพร้าว,2024-01-18,4.42
23050,มอเตอร์ไซค์,ห้วยขวาง,2023-10-09,5.0
23051,มอเตอร์ไซค์,ห้วยขวาง,2023-12-23,4.31
23052,มอเตอร์ไซค์,บางนา,2023-05-28,4.62
23053,จักรยาน,คลองเตย,2022-06-28,4.62
23054,มอเตอร์ไซค์,ลาดพร้าว,2022-11-02,4.48
23055,มอเตอร์ไซค์,ห้วยขวาง,2023-10-22,4.55
23056,มอเตอร์ไซค์,ห้วยขวาง,2023-07-28,4.7
23057,มอเตอร์ไซค์,สาทร,2023-08-19,4.99
23058,มอเตอร์ไซค์,บางกะปิ,2023-06-01,3.82
23059,มอเตอร์ไซค์,ดินแดง,2022-08-10,4.21
23060,มอเตอร์ไซค์,คลองเตย,2024-05-18,5.0
23061,มอเตอร์ไซค์,วัฒนา,2022-09-23,3.83
23062,มอเตอร์ไซค์,จตุจักร,2024-02-13,4.21
23063,มอเตอร์ไซค์,สาทร,2023-02-11,4.6
23064,มอเตอร์ไซค์,วัฒนา,2023-01-09,3.69
23065,มอเตอร์ไซค์,คลองเตย,2024-03-28,4.65
23066,มอเตอร์ไซค์,วัฒนา,2022-08-28,4.36
23067,มอเตอร์ไซค์,สวนหลวง,2024-06-16,4.51
23068,มอเตอร์ไซค์,จตุจักร,2023-06-13,4.61
23069,มอเตอร์ไซค์,คลองเตย,2024-04-22,4.08
23070,มอเตอร์ไซค์,ลาดพร้าว,2023-01-28,4.93
23071,มอเตอร์ไซค์,ห้วยขวาง,2022-12-29,3.63
23072,มอเตอร์ไซค์,บางกะปิ,2023-11-06,4.41
23073,มอเตอร์ไซค์,จตุจักร,2023-11-09,4.5
23074,มอเตอร์ไซค์,บางนา,2024-01-21,4.12
23075,มอเตอร์ไซค์,บางกะปิ,2024-03-22,4.84
23076,มอเตอร์ไซค์,บางนา,2023-08-13,4.39
23077,มอเตอร์ไซค์,คลองเตย,2022-06-20,4.13
23078,มอเตอร์ไซค์,จตุจักร,2024-03-24,4.25
23079,มอเตอร์ไซค์,วัฒนา,2023-05-19,4.26
23080,มอเตอร์ไซค์,ห้วยขวาง,2024-04-01,4.21
23081,มอเตอร์ไซค์,สาทร,2023-01-18,4.65
23082,จักรยาน,ลาดพร้าว,2024-05-03,4.03
23083,มอเตอร์ไซค์,สาทร,2022-11-04,4.81
23084,มอเตอร์ไซค์,ดินแดง,2023-12-29,4.54
23085,มอเตอร์ไซค์,คลองเตย,2022-07-08,4.43
23086,มอเตอร์ไซค์,วัฒนา,2023-01-21,4.39
23087,มอเตอร์ไซค์,บางรัก,2024-04-11,4.76
23088,มอเตอร์ไซค์,ห้วยขวาง,2024-05-08,4.61
23089,จักรยาน,ลาดพร้าว,2023-11-12,3.81
23090,รถยนต์,ลาดพร้าว,2024-02-25,5.0
23091,มอเตอร์ไซค์,บางนา,2024-06-30,4.16
23092,มอเตอร์ไซค์,ห้วยขวาง,2023-02-01,4.98
23093,มอเตอร์ไซค์,พญาไท,2024-04-13,3.61
23094,มอเตอร์ไซค์,ห้วยขวาง,2023-06-25,4.32
23095,มอเตอร์ไซค์,บางกะปิ,2024-03-26,4.4
23096,มอเตอร์ไซค์,คลองเตย,2024-05-04,4.37
23097,มอเตอร์ไซค์,สาทร,2023-09-28,4.18
23098,มอเตอร์ไซค์,ลาดพร้าว,2024-03-02,4.12
23099,มอเตอร์ไซค์,ลาดพร้าว,2023-12-24,4.12
23100,มอเตอร์ไซค์,พญาไท,2024-04-18,3.91
23101,จักรยาน,คลองเตย,2023-08-20,4.77
23102,มอเตอร์ไซค์,บางกะปิ,2023-12-24,4.32
23103,มอเตอร์ไซค์,จตุจักร,2023-09-25,4.76
23104,จักรยาน,บางนา,2024-01-22,4.88
23105,มอเตอร์ไซค์,สาทร,2024-01-18,4.27
23106,มอเตอร์ไซค์,ลาดพร้าว,2022-08-05,4.22
23107,มอเตอร์ไซค์,พญาไท,2023-06-11,4.55
23108,มอเตอร์ไซค์,ลาดพร้าว,2022-08-14,4.66
23109,มอเตอร์ไซค์,ลาดพร้าว,2023-03-15,4.16
23110,มอเตอร์ไซค์,บางกะปิ,2022-07-15,4.25
23111,มอเตอร์ไซค์,พญาไท,2024-02-07,4.7
23112,มอเตอร์ไซค์,จตุจักร,2023-07-16,4.31
23113,มอเตอร์ไซค์,คลองเตย,2023-10-24,4.26
23114,มอเตอร์ไซค์,สาทร,2022-06-30,4.66
23115,มอเตอร์ไซค์,ลาดพร้าว,2023-01-15,3.98
23116,มอเตอร์ไซค์,พญาไท,2023-08-05,3.68
23117,มอเตอร์ไซค์,บางนา,2022-08-30,4.1
23118,จักรยาน,พญาไท,2024-07-04,4.76
23119,มอเตอร์ไซค์,ลาดพร้าว,2024-01-22,3.8
23120,มอเตอร์ไซค์,ลาดพร้าว,2024-04-27,4.37
23121,มอเตอร์ไซค์,บางกะปิ,2024-01-12,4.46
23122,มอเตอร์ไซค์,ลาดพร้าว,2022-12-26,4.9
23123,มอเตอร์ไซค์,บางนา,2023-12-01,4.41
23124,จักรยาน,ห้วยขวาง,2024-03-03,4.58
23125,มอเตอร์ไซค์,ลาดพร้าว,2023-12-27,4.41
23126,มอเตอร์ไซค์,สาทร,2023-05-09,4.29
23127,มอเตอร์ไซค์,วัฒนา,2023-05-09,4.01
23128,มอเตอร์ไซค์,ดินแดง,2023-09-22,3.88
23129,มอเตอร์ไซค์,บางกะปิ,2022-09-04,4.6
23130,มอเตอร์ไซค์,บางกะปิ,2023-01-21,3.72
23131,มอเตอร์ไซค์,สาทร,2023-08-09,4.21
23132,มอเตอร์ไซค์,สาทร,2024-01-25,4.16
23133,มอเตอร์ไซค์,สาทร,2024-04-20,4.28
23134,มอเตอร์ไซค์,จตุจักร,2024-07-12,4.0
23135,จักรยาน,บางนา,2024-07-13,5.0
23136,มอเตอร์ไซค์,บางนา,2023-05-31,5.0
23137,มอเตอร์ไซค์,ห้วยขวาง,2022-12-13,3.96
23138,มอเตอร์ไซค์,บางกะปิ,2023-12-12,4.07
23139,จักรยาน,พญาไท,2023-06-07,4.47
23140,มอเตอร์ไซค์,วัฒนา,2023-12-19,3.93
23141,มอเตอร์ไซค์,พญาไท,2024-04-06,3.96
23142,จักรยาน,บางกะปิ,2024-06-29,4.45
23143,มอเตอร์ไซค์,สาทร,2024-03-19,3.95
23144,มอเตอร์ไซค์,บางรัก,2023-01-15,4.84
23145,มอเตอร์ไซค์,บางนา,2022-08-19,4.65
23146,มอเตอร์ไซค์,จตุจักร,2024-01-24,5.0
23147,มอเตอร์ไซค์,สาทร,2023-06-04,4.63
23148,มอเตอร์ไซค์,จตุจักร,2022-11-10,4.79
23149,มอเตอร์ไซค์,สวนหลวง,2024-01-25,3.87
23150,จักรยาน,สวนหลวง,2023-11-23,4.11
23151,จักรยาน,บางนา,2023-11-28,4.45
23152,มอเตอร์ไซค์,คลองเตย,2023-01-09,4.26
23153,มอเตอร์ไซค์,ห้วยขวาง,2024-07-20,4.04
23154,มอเตอร์ไซค์,บางกะปิ,2022-06-12,4.25
23155,มอเตอร์ไซค์,สวนหลวง,2024-02-19,4.12
23156,มอเตอร์ไซค์,ลาดพร้าว,2024-04-14,4.29
23157,มอเตอร์ไซค์,บางนา,2022-07-26,4.1
23158,มอเตอร์ไซค์,บางกะปิ,2022-12-31,4.49
23159,จักรยาน,สาทร,2023-01-03,4.17
23160,มอเตอร์ไซค์,บางรัก,2024-02-05,4.17
23161,มอเตอร์ไซค์,จตุจักร,2022-08-06,4.68
23162,มอเตอร์ไซค์,สาทร,2023-10-14,4.41
23163,มอเตอร์ไซค์,ลาดพร้าว,2024-06-13,4.96
23164,มอเตอร์ไซค์,คลองเตย,2022-06-25,3.71
23165,มอเตอร์ไซค์,บางกะปิ,2022-08-12,3.92
23166,มอเตอร์ไซค์,สวนหลวง,2023-11-25,4.42
23167,มอเตอร์ไซค์,วัฒนา,2023-05-13,4.71
23168,จักรยาน,ห้วยขวาง,2023-12-15,4.61
23169,มอเตอร์ไซค์,คลองเตย,2024-06-01,3.86
23170,มอเตอร์ไซค์,วัฒนา,2024-03-05,4.17
23171,มอเตอร์ไซค์,บางนา,2023-03-05,4.06
23172,มอเตอร์ไซค์,บางนา,2023-12-31,4.07
