order_id,customer_id,zone,cuisine,order_time,delivered_time,distance_km,prep_min,subtotal,discount,delivery_fee,payment_type,weather,rating
923952,58880,หางดง,ปิ้งย่าง,10 Jun 2025 12:59,2025-06-10 13:27:42,,13.3,฿107,0,42,เงินสด,ปกติ,3
901415,54237, ช้างคลาน,ตามสั่ง,18/05/2025 21:58,2025-05-18 22:14:06,3.5,9.8,฿191,0,32,เงินสด,ปกติ,5
921545,61035,สันทราย,ปิ้งย่าง,2025-06-27 20:07:00,2025-06-27 20:34:42,2.09,20.4,฿211,26,23,วอลเล็ต,ฝนตก,4
913389,53957,หางดง ,ของหวาน,2025-04-27 18:35:00,2025-04-27 18:55:24,2.26,9.1,฿35,2,21,โอนผ่านแอป,ปกติ,5
912687,56495,ช้างคลาน,กาแฟ,30 Apr 2025 08:20,2025-04-30 08:35:54,5.27,11.7,฿35,6,31,วอลเล็ต,ปกติ,5
914776,53689,หางดง,ตามสั่ง,25 May 2025 08:51,2025-05-25 09:15:48,4.77,6.4,฿113,0,30,วอลเล็ต,ฝนตก,4
901991,53259,ช้างคลาน,ปิ้งย่าง,10 Apr 2025 13:07,2025-04-10 13:23:18,2.7,14.7,฿430,78,24,วอลเล็ต,ปกติ,5
916956,54480, แม่ริม,กาแฟ,21 Apr 2025 18:24,2025-04-21 19:17:00,23.66,14.4,฿75,0,86,บัตรเครดิต,ฝนตก,3
916428,51073,สันทราย,ตามสั่ง,2025-05-25 13:03:00,2025-05-25 13:19:06,3.66,14.7,฿57,0,26,วอลเล็ต,ปกติ,5
904445,58544,หางดง,ตามสั่ง,02/06/2025 11:59,2025-06-02 12:25:36,4.81,13.4,฿95,0,32,โอนผ่านแอป,ปกติ,4
914206,59150,นิมมาน,ญี่ปุ่น,05 May 2025 20:00,2025-05-05 20:13:54,3.73,8.2,฿243,42,25,วอลเล็ต,ปกติ,4
905990,58679,ช้างคลาน,ปิ้งย่าง,08 Apr 2025 11:46,2025-04-08 12:08:24,4.8,7.3,฿317,0,29,โอนผ่านแอป,ปกติ,4
908654,51111,แม่ริม,ปิ้งย่าง,23 Jun 2025 20:11,2025-06-23 20:27:12,6.6,5.5,฿192,0,38,โอนผ่านแอป,ปกติ,4
915233,53458,สันทราย ,ปิ้งย่าง,2025-06-18 17:37:00,2025-06-18 17:57:24,2.18,9.3,฿373,0,28,เงินสด,ฝนตก,5
917322,60770,นิมมาน,ตามสั่ง,11/05/2025 10:12,2025-05-11 10:27:06,3.69,13.3,฿94,0,28,โอนผ่านแอป,ปกติ,5
916652,51591,หางดง,ญี่ปุ่น,2025-04-28 08:49:00,2025-04-28 09:05:48,3.76,10.9,฿220,0,30,โอนผ่านแอป,ปกติ,5
901509,52150,ช้างคลาน,ญี่ปุ่น,16 Apr 2025 19:50,2025-04-16 20:07:54,7.0,10.8,฿197,32,41,โอนผ่านแอป,ปกติ,5
900102,55732, ช้างคลาน,ข้าวซอย,13 May 2025 17:44,2025-05-13 17:58:36,2.47,13.9,฿96,0,20,โอนผ่านแอป,ปกติ,5
921026,59005,สันทราย,ตามสั่ง,23/06/2025 12:04,2025-06-23 12:30:54,5.83,11.3,฿41,0,39,เงินสด,ปกติ,4
912124,59000,แม่ริม,ข้าวซอย,2025-05-02 20:53:00,2025-05-02 21:11:24,7.64,9.9,฿78,13,39,เงินสด,ปกติ,5
907374,61006, หางดง,กาแฟ,2025-06-24 10:43:00,2025-06-24 11:00:24,7.63,9.5,฿143,0,39,โอนผ่านแอป,ปกติ,5
911030,50839, หางดง,ของหวาน,2025-04-28 12:10:00,2025-04-28 12:36:36,6.14,9.5,฿62,0,35,,ปกติ,5
918094,50371,แม่ริม,ข้าวซอย,22 May 2025 09:42,2025-05-22 10:03:54,8.09,10.6,฿70,0,44,โอนผ่านแอป,ปกติ,5
921070,59206,หางดง,ข้าวซอย,06 Apr 2025 17:37,2025-04-06 17:53:00,3.38,15.2,฿39,6,21,เงินสด,ปกติ,5
919108,59635,ช้างคลาน,ตามสั่ง,2025-05-15 12:44:00,2025-05-15 13:07:00,1.41,16.0,฿151,8,18,CASH,ปกติ,4
917408,58800,ช้างคลาน,กาแฟ,2025-06-10 09:37:00,2025-06-10 09:55:54,5.13,7.9,฿86,0,33,โอนผ่านแอป,ปกติ,5
915388,53340,นิมมาน,กาแฟ,19/05/2025 19:38,2025-05-19 19:54:54,3.44,12.8,฿67,0,25,โอนผ่านแอป,ปกติ,5
920233,57191,หางดง,ข้าวซอย,14 Apr 2025 13:58,2025-04-14 14:23:00,3.25,16.8,฿171,0,28,โอนผ่านแอป,ฝนตก,5
910284,60872,หางดง,ข้าวซอย,08/05/2025 12:50,2025-05-08 13:16:30,7.69,9.8,฿95,0,41,บัตรเครดิต,ปกติ,5
902617,53381,หางดง,ญี่ปุ่น,29 Apr 2025 10:38,2025-04-29 11:09:36,9.26,10.8,฿86,0,40,โอนผ่านแอป,ฝนตก,4
921995,57820,สันทราย,ปิ้งย่าง,2025-06-10 11:18:00,2025-06-10 11:42:54,3.56,11.2,฿390,0,27,โอนผ่านแอป,ปกติ,4
904878,60657,นิมมาน,ข้าวซอย,2025-06-21 10:35:00,2025-06-21 10:52:12,2.38,17.6,฿64,8,24,โอนผ่านแอป,ปกติ,5
910951,55835,แม่ริม ,ข้าวซอย,05 May 2025 13:33,2025-05-05 13:53:48,5.8,14.1,฿91,0,27,โอนผ่านแอป,ปกติ,5
913282,59001,สันทราย,ญี่ปุ่น,2025-06-30 12:23:00,2025-06-30 12:50:48,10.07,8.7,฿267,0,51,เงินสด,ปกติ,4
922670,57870,หางดง,ข้าวซอย,2025-04-28 18:38:00,2025-04-28 19:04:24,5.32,8.2,฿110,0,36,เงินสด,ปกติ,4
914771,60872,ช้างคลาน,กาแฟ,13/04/2025 11:42,2025-04-13 12:10:06,6.83,18.1,฿84,12,37,วอลเล็ต,ปกติ,4
916466,53753,นิมมาน,ข้าวซอย,01 Apr 2025 10:11,2025-04-01 10:25:36,5.47,5.9,฿84,8,32,โอนผ่านแอป,ปกติ,5
900927,53871,สันทราย,ตามสั่ง,07 Jun 2025 09:49,2025-06-07 10:09:54,7.64,15.5,฿35,0,33,โอนผ่านแอป,ปกติ,5
920663,55555,ช้างคลาน,กาแฟ,16/06/2025 18:04,2025-06-16 18:33:36,10.38,13.2,฿56,0,49,โอนผ่านแอป,ปกติ,4
908815,53983,แม่ริม,ข้าวซอย,07 May 2025 19:55,2025-05-07 20:23:18,5.55,11.5,฿108,0,34,เงินสด,ฝนตก,5
917357,51220,นิมมาน,ตามสั่ง,17/05/2025 17:08,2025-05-17 17:36:30,8.53,9.6,฿75,0,42,โอนผ่านแอป,ฝนตก,5
910786,52936,แม่ริม,ปิ้งย่าง,2025-04-18 13:31:00,2025-04-18 13:51:54,8.83,8.1,฿305,0,41,วอลเล็ต,ปกติ,5
921504,52033,นิมมาน,ญี่ปุ่น,2025-04-20 09:40:00,2025-04-20 09:56:06,5.97,9.4,฿185,0,29,โอนผ่านแอป,ปกติ,5
902319,55038,หางดง,ข้าวซอย,15/06/2025 12:27,2025-06-15 12:51:48,,17.2,฿81,0,23,CASH,ปกติ,5
911622,54705,ช้างคลาน,ตามสั่ง,05/05/2025 13:28,2025-05-05 13:43:48,3.19,13.4,฿85,21,21,เงินสด,ปกติ,5
917361,53911,สันทราย,ข้าวซอย,2025-05-14 18:52:00,2025-05-14 19:11:18,1.99,7.0,฿92,0,21,วอลเล็ต,ปกติ,5
922227,58070,สันกำแพง,ตามสั่ง,28 Jun 2025 20:08,2025-06-28 20:37:06,15.16,13.5,฿76,0,58,โอนผ่านแอป,ปกติ,4
920396,54113,แม่ริม,ตามสั่ง,26 Jun 2025 20:50,2025-06-26 21:20:30,6.59,18.2,฿136,8,37,เงินสด,ฝนตก,3
903811,58289,แม่ริม ,ข้าวซอย,25/04/2025 10:23,2025-04-25 10:39:36,6.86,7.8,฿67,9,39,โอนผ่านแอป,ปกติ,5
909147,59540,ช้างคลาน,ญี่ปุ่น,17 Apr 2025 12:06,2025-04-17 12:35:06,5.45,13.3,฿213,0,35,บัตรเครดิต,ปกติ,4
923336,51399,หางดง,ปิ้งย่าง,10 May 2025 19:25,2025-05-10 19:37:24,,8.9,฿230,36,15,โอนผ่านแอป,ปกติ,5
902029,60756,นิมมาน,ของหวาน,25 May 2025 08:01,2025-05-25 08:22:24,4.01,15.1,฿214,30,33,โอนผ่านแอป,ปกติ,5
902499,51711,นิมมาน,กาแฟ,13/05/2025 21:51,2025-05-13 22:22:30,9.94,18.4,฿101,0,44,โอนผ่านแอป,ฝนตก,4
904019,55237,สันทราย,ข้าวซอย,30 May 2025 13:52,2025-05-30 14:07:06,4.61,10.0,฿79,18,27,บัตรเครดิต,ปกติ,5
912364,55445,สันทราย,ข้าวซอย,24/04/2025 19:48,2025-04-24 20:04:30,1.66,13.2,฿37,0,20,APP,ปกติ,5
912131,53521,ช้างคลาน,ญี่ปุ่น,09/05/2025 08:23,2025-05-09 08:50:48,8.55,12.4,฿81,5,43,,ฝนตก,4
907896,57002,ช้างคลาน,กาแฟ,01/04/2025 21:03,2025-04-01 21:26:24,8.83,10.9,฿61,6,43,วอลเล็ต,ปกติ,5
910839,61311,สันทราย,ของหวาน,02 Apr 2025 12:29,2025-04-02 12:52:12,3.74,10.0,฿79,0,25,โอนผ่านแอป,ปกติ,5
901242,58504,สันทราย,ข้าวซอย,2025-05-28 18:42:00,2025-05-28 19:10:24,1.75,10.2,฿35,0,20,โอนผ่านแอป,ฝนตก,4
906681,50762,ช้างคลาน,ข้าวซอย,21 Apr 2025 11:47,2025-04-21 12:21:30,8.27,8.2,฿92,0,44,เงินสด,ฝนตก,3
905792,55645,สันทราย,ญี่ปุ่น,2025-06-24 18:52:00,2025-06-24 19:22:48,7.32,13.7,฿36,0,37,โอนผ่านแอป,ปกติ,4
906646,57239,นิมมาน,ตามสั่ง,03/05/2025 12:58,2025-05-03 13:18:36,2.26,10.5,฿64,0,21,เงินสด,ปกติ,5
917514,50282,ช้างคลาน,กาแฟ,2025-05-21 12:31:00,2025-05-21 12:59:48,1.85,14.6,฿37,0,26,เงินสด,ฝนตก,4
916225,51746,ช้างคลาน,กาแฟ,30/06/2025 11:18,2025-06-30 11:44:18,4.26,18.4,฿85,0,31,บัตรเครดิต,ปกติ,4
921342,56989,นิมมาน,ข้าวซอย,2025-04-03 18:43:00,2025-04-03 19:18:54,8.8,6.4,฿154,0,48,เงินสด,ฝนตก,3
917324,58539, แม่ริม,ข้าวซอย,03/06/2025 08:40,2025-06-03 09:20:48,30.07,9.8,฿80,0,109,โอนผ่านแอป,ปกติ,3
901165,56686,นิมมาน,ของหวาน,11/04/2025 12:19,2025-04-11 12:45:24,5.81,13.8,฿183,0,32,โอนผ่านแอป,ปกติ,5
916735,54694,ช้างคลาน,ข้าวซอย,2025-06-15 11:25:00,2025-06-15 11:57:36,3.86,18.3,฿203,0,27,วอลเล็ต,ฝนตก,4
918346,59038,นิมมาน,กาแฟ,15/05/2025 12:16,2025-05-15 12:56:06,8.41,20.7,฿79,0,47,วอลเล็ต,ฝนตก,3
919096,54834,สันทราย,ข้าวซอย,2025-05-25 13:20:00,2025-05-25 13:30:42,2.36,11.3,฿56,0,21,เงินสด,ปกติ,5
905964,50421,หางดง,ปิ้งย่าง,22 Apr 2025 10:34,2025-04-22 10:58:30,5.89,9.3,฿429,0,37,โอนผ่านแอป,ฝนตก,5
916414,60404,ช้างคลาน,กาแฟ,18/05/2025 11:29,2025-05-18 11:55:36,6.94,8.6,฿54,0,37,โอนผ่านแอป,ปกติ,5
919892,53156,นิมมาน,ข้าวซอย,18/04/2025 17:34,2025-04-18 17:44:36,1.07,8.5,฿185,0,19,โอนผ่านแอป,ปกติ,5
905768,60174,สันกำแพง,ปิ้งย่าง,24/06/2025 19:01,2025-06-24 19:15:06,4.98,6.2,฿171,0,33,CASH,ปกติ,5
910727,52378,นิมมาน,ญี่ปุ่น,22/04/2025 12:48,2025-04-22 13:09:12,3.63,9.8,฿80,0,28,cash,ปกติ,4
902928,58258,ช้างคลาน,ของหวาน,2025-04-17 20:27:00,2025-04-17 20:42:54,4.9,9.6,฿35,6,32,เงินสด,ปกติ,5
901590,52755, ช้างคลาน,ตามสั่ง,21 Jun 2025 11:25,2025-06-21 12:00:54,,10.9,฿167,0,39,APP,ฝนตก,3
901977,53442,แม่ริม,ตามสั่ง,25 Jun 2025 13:31,2025-06-25 13:44:30,4.0,7.2,฿102,9,27,บัตรเครดิต,ปกติ,5
912242,60099,ช้างคลาน,ของหวาน,2025-04-12 10:06:00,2025-04-12 10:24:06,5.9,12.7,฿52,11,30,CASH,ปกติ,5
907549,51567,หางดง,ข้าวซอย,2025-05-06 13:50:00,2025-05-06 14:09:18,4.56,13.7,฿50,11,27,โอนผ่านแอป,ปกติ,5
917636,57193,ช้างคลาน,ปิ้งย่าง,24/04/2025 08:55,2025-04-24 09:08:24,2.66,7.9,฿58,0,23,บัตรเครดิต,ปกติ,5
902243,51627,สันกำแพง,กาแฟ,2025-06-25 13:15:00,2025-06-25 13:51:24,14.01,16.2,฿45,0,60,โอนผ่านแอป,ฝนตก,3
904927,60532,นิมมาน,ข้าวซอย,05/04/2025 09:48,2025-04-05 10:08:12,5.96,10.2,฿115,0,41,วอลเล็ต,ปกติ,5
909411,54480,สันกำแพง,ตามสั่ง,10/05/2025 12:02,2025-05-10 12:31:30,7.63,13.0,฿35,0,40,โอนผ่านแอป,ปกติ,4
903644,59997,หางดง,ของหวาน,27/06/2025 18:21,2025-06-27 18:41:48,,7.5,฿201,43,12,โอนผ่านแอป,ปกติ,5
908826,56495,สันทราย,กาแฟ,2025-05-31 19:05:00,2025-05-31 19:27:06,4.1,11.5,฿155,0,35,โอนผ่านแอป,ฝนตก,5
908518,59140,ช้างคลาน,กาแฟ,06 May 2025 12:31,2025-05-06 12:53:36,1.6,14.7,฿124,0,20,โอนผ่านแอป,ปกติ,5
913513,50813,แม่ริม,ข้าวซอย,25 May 2025 11:48,2025-05-25 12:17:06,6.66,11.5,฿40,4,41,โอนผ่านแอป,ปกติ,4
919492,53660,สันกำแพง,ปิ้งย่าง,20/06/2025 08:57,2025-06-20 09:20:00,10.14,9.6,฿233,0,51,โอนผ่านแอป,ปกติ,5
902042,57030,หางดง,กาแฟ,02/05/2025 10:06,2025-05-02 10:19:18,2.41,9.7,฿35,0,23,cash,ปกติ,5
921557,60804,หางดง,ปิ้งย่าง,2025-06-21 20:23:00,2025-06-21 20:38:54,2.42,17.7,฿183,10,25,เงินสด,ปกติ,5
909141,57668,หางดง,ข้าวซอย,03 Jun 2025 12:41,2025-06-03 13:08:18,7.22,11.6,฿49,0,39,บัตรเครดิต,ปกติ,5
920736,54855,ช้างคลาน,ตามสั่ง,15 May 2025 12:33,2025-05-15 12:56:00,5.28,14.7,฿87,0,33,APP,ปกติ,5
920881,57720,ช้างคลาน,ของหวาน,2025-04-21 10:13:00,2025-04-21 10:27:48,6.96,4.7,฿80,0,38,วอลเล็ต,ปกติ,5
912183,56827,สันทราย,ญี่ปุ่น,05/06/2025 10:01,2025-06-05 10:17:42,4.08,13.6,฿452,93,28,บัตรเครดิต,ปกติ,5
902222,59157,ช้างคลาน,ข้าวซอย,08 Apr 2025 11:44,2025-04-08 12:09:36,3.04,11.1,฿53,8,21,CASH,ปกติ,5
919672,57870,หางดง,กาแฟ,2025-04-23 12:31:00,2025-04-23 13:02:54,2.39,13.4,฿38,0,24,โอนผ่านแอป,ฝนตก,3
921973,59481,ช้างคลาน,ของหวาน,2025-05-10 08:52:00,2025-05-10 09:04:06,,7.7,฿93,19,32,วอลเล็ต,ปกติ,5
902043,53885,ช้างคลาน,ตามสั่ง,2025-06-22 19:21:00,2025-06-22 19:48:00,9.8,18.0,฿52,6,42,โอนผ่านแอป,ปกติ,5
919783,56185,แม่ริม,ตามสั่ง,2025-05-02 12:50:00,2025-05-02 13:24:36,13.34,10.1,฿35,0,58,CASH,ปกติ,4
922802,61125,สันทราย ,ข้าวซอย,2025-05-01 18:42:00,2025-05-01 19:17:42,8.46,8.7,฿196,0,44,CASH,ฝนตก,3
920202,60960,สันทราย,ญี่ปุ่น,26/06/2025 11:12,2025-06-26 11:36:54,5.14,13.7,฿165,0,26,เงินสด,ปกติ,5
904457,50076,สันทราย,ปิ้งย่าง,15 Jun 2025 17:12,2025-06-15 17:29:42,,6.2,฿310,31,36,เงินสด,ปกติ,5
920601,61773,แม่ริม,กาแฟ,07/04/2025 18:00,2025-04-07 18:29:48,9.69,11.5,฿35,0,41,โอนผ่านแอป,ปกติ,4
909238,61989,แม่ริม,ข้าวซอย,18/05/2025 08:04,2025-05-18 08:31:06,14.08,11.7,฿63,0,59,เงินสด,ปกติ,5
904318,50505,นิมมาน,ข้าวซอย,2025-05-04 11:26:00,2025-05-04 11:50:36,5.18,9.4,฿35,0,30,APP,ปกติ,4
910441,53573, สันทราย,ตามสั่ง,2025-04-19 12:19:00,2025-04-19 12:49:42,5.04,8.6,฿63,0,33,CASH,ฝนตก,5
903936,58639,สันทราย,ข้าวซอย,2025-06-16 18:24:00,2025-06-16 18:48:06,4.49,12.4,฿98,0,29,โอนผ่านแอป,ปกติ,5
915964,59365,ช้างคลาน,กาแฟ,2025-05-26 10:11:00,2025-05-26 10:32:54,6.64,16.0,฿42,0,38,เงินสด,ปกติ,5
907833,51827,หางดง,กาแฟ,30 Apr 2025 17:48,2025-04-30 18:08:24,8.77,13.8,฿41,4,45,โอนผ่านแอป,ปกติ,5
909501,58385,สันทราย,ของหวาน,2025-06-17 18:01:00,2025-06-17 18:31:24,3.88,11.3,฿68,0,28,เงินสด,ฝนตก,4
902995,53779,หางดง,ตามสั่ง,2025-05-20 08:04:00,2025-05-20 08:18:18,2.82,11.8,฿35,7,21,เงินสด,ปกติ,5
912292,58203,สันกำแพง,ข้าวซอย,2025-05-22 11:00:00,2025-05-22 11:37:12,14.23,19.6,฿35,0,56,โอนผ่านแอป,ปกติ,2
912756,55295,นิมมาน,ตามสั่ง,03 May 2025 18:14,2025-05-03 18:37:36,3.42,13.7,฿144,0,27,CASH,ปกติ,5
905488,60306,แม่ริม,กาแฟ,2025-06-15 10:21:00,2025-06-15 10:49:24,12.98,18.6,฿44,8,55,APP,ปกติ,4
918432,55457,หางดง,กาแฟ,2025-05-30 21:07:00,2025-05-30 21:30:18,3.43,13.5,฿65,0,26,โอนผ่านแอป,ฝนตก,5
904296,59182,สันทราย,กาแฟ,2025-04-26 09:04:00,2025-04-26 09:20:36,3.44,13.8,฿40,0,23,โอนผ่านแอป,ปกติ,5
911960,56972,สันกำแพง ,ตามสั่ง,20/06/2025 18:48,2025-06-20 19:33:48,21.73,17.8,฿90,5,85,โอนผ่านแอป,ปกติ,1
908923,55591,ช้างคลาน,ตามสั่ง,17/05/2025 10:42,2025-05-17 10:54:00,2.6,9.5,฿35,5,29,วอลเล็ต,ปกติ,4
913220,59771,สันทราย,ของหวาน,14/06/2025 20:33,2025-06-14 20:57:18,5.36,11.9,฿50,12,27,บัตรเครดิต,ฝนตก,4
920924,53111,สันทราย ,ปิ้งย่าง,31 May 2025 11:42,2025-05-31 12:02:36,2.28,9.3,฿429,0,21,โอนผ่านแอป,ปกติ,5
902494,61665,นิมมาน,ข้าวซอย,18 May 2025 13:00,2025-05-18 13:17:06,4.81,12.2,฿36,6,28,วอลเล็ต,ปกติ,5
917471,50560,สันกำแพง,ข้าวซอย,03/06/2025 13:53,2025-06-03 14:20:30,,10.2,฿60,0,62,วอลเล็ต,ปกติ,5
908389,57311,หางดง,ของหวาน,05/04/2025 17:56,2025-04-05 18:16:18,,15.3,฿59,0,33,โอนผ่านแอป,ปกติ,5
902161,60805,หางดง,ตามสั่ง,2025-06-24 18:23:00,2025-06-24 18:46:36,3.34,9.4,฿35,0,32,เงินสด,ปกติ,4
921907,51303,ช้างคลาน,ของหวาน,2025-05-15 17:30:00,2025-05-15 17:55:00,4.66,13.1,฿215,0,-31,โอนผ่านแอป,ฝนตก,5
913153,61151,หางดง,ข้าวซอย,19 May 2025 18:16,2025-05-19 18:45:18,6.41,13.5,฿149,0,37,โอนผ่านแอป,ปกติ,5
912218,53065,แม่ริม,กาแฟ,20/04/2025 18:15,2025-04-20 18:49:18,12.22,14.1,฿35,0,51,เงินสด,ปกติ,4
908183,53472,ช้างคลาน,ข้าวซอย,2025-06-09 17:11:00,2025-06-09 17:34:06,11.29,12.3,฿43,9,50,โอนผ่านแอป,ปกติ,4
909487,52776,แม่ริม,ญี่ปุ่น,21/05/2025 19:53,2025-05-21 20:21:06,8.79,10.0,฿281,46,41,โอนผ่านแอป,ฝนตก,5
916028,54677,สันกำแพง ,ญี่ปุ่น,05 May 2025 13:38,2025-05-05 14:01:42,13.04,13.8,฿75,0,55,โอนผ่านแอป,ปกติ,5
903343,59235,แม่ริม,ตามสั่ง,12/04/2025 12:55,2025-04-12 13:25:30,14.76,5.6,฿35,3,64,บัตรเครดิต,ปกติ,4
919029,60852,ช้างคลาน,กาแฟ,03/04/2025 13:59,2025-04-03 14:13:06,4.41,11.0,฿39,0,26,โอนผ่านแอป,ปกติ,5
910700,61007,ช้างคลาน,กาแฟ,06/04/2025 11:27,2025-04-06 12:00:36,4.24,13.3,฿75,0,35,บัตรเครดิต,ฝนตก,3
903163,55605,แม่ริม,ญี่ปุ่น,02/06/2025 12:11,2025-06-02 12:32:12,5.43,9.5,฿472,0,34,โอนผ่านแอป,ปกติ,5
923418,61102,หางดง,ข้าวซอย,03 May 2025 11:36,2025-05-03 11:57:12,3.81,11.4,฿75,18,30,โอนผ่านแอป,ปกติ,5
914226,55160,นิมมาน,ญี่ปุ่น,12 Jun 2025 11:08,2025-06-12 11:26:48,1.74,13.6,฿131,0,21,โอนผ่านแอป,ปกติ,5
903810,61989,หางดง ,ตามสั่ง,09/04/2025 11:15,2025-04-09 11:37:18,1.92,14.9,฿35,0,22,วอลเล็ต,ปกติ,5
913651,58788,นิมมาน,ญี่ปุ่น,10 Jun 2025 13:01,2025-06-10 13:12:36,2.86,7.1,฿143,0,29,โอนผ่านแอป,ปกติ,5
916784,57826,สันทราย,ข้าวซอย,2025-05-25 18:17:00,2025-05-25 18:43:06,3.52,15.6,฿35,0,29,บัตรเครดิต,ปกติ,4
907024,51028,นิมมาน,ข้าวซอย,02/04/2025 08:49,2025-04-02 09:12:54,7.58,16.1,฿233,0,33,โอนผ่านแอป,ปกติ,5
919020,60866,ช้างคลาน,ตามสั่ง,26/06/2025 18:17,2025-06-26 18:41:30,2.83,14.1,฿75,0,23,บัตรเครดิต,ปกติ,5
920831,53221,สันกำแพง,ตามสั่ง,05/05/2025 13:52,2025-05-05 14:13:54,8.61,11.6,฿35,6,40,เงินสด,ปกติ,5
921289,57831,นิมมาน,ตามสั่ง,28 Jun 2025 19:33,2025-06-28 19:53:30,7.38,16.5,฿109,0,39,บัตรเครดิต,ปกติ,5
901173,61679,แม่ริม,กาแฟ,08 Apr 2025 09:01,2025-04-08 09:19:18,5.3,10.3,฿35,0,28,บัตรเครดิต,ปกติ,5
904438,58320,สันกำแพง ,ปิ้งย่าง,04 Jun 2025 18:30,2025-06-04 19:00:12,12.36,12.6,฿173,21,55,CASH,ปกติ,5
913832,55632,นิมมาน,ตามสั่ง,06 Jun 2025 13:02,2025-06-06 13:21:54,,9.9,฿35,0,27,บัตรเครดิต,ฝนตก,5
911228,53095,ช้างคลาน,ข้าวซอย,2025-04-28 10:53:00,2025-04-28 11:12:48,6.04,14.0,฿84,0,35,โอนผ่านแอป,ปกติ,5
911709,59811,นิมมาน,ของหวาน,2025-04-23 10:57:00,2025-04-23 11:14:18,1.55,23.7,฿74,0,20,โอนผ่านแอป,ปกติ,2
901913,57940,สันกำแพง,ตามสั่ง,06/06/2025 10:34,2025-06-06 10:47:18,4.8,11.1,฿35,0,32,cash,ปกติ,5
907750,58964,นิมมาน,ญี่ปุ่น,06 Jun 2025 21:12,2025-06-06 21:23:54,3.06,7.6,฿101,6,28,บัตรเครดิต,ปกติ,5
910920,61721,สันทราย ,ของหวาน,21 Jun 2025 17:30,2025-06-21 17:55:00,,17.2,฿111,0,42,โอนผ่านแอป,ปกติ,5
913892,60780,ช้างคลาน ,ข้าวซอย,2025-05-08 12:38:00,2025-05-08 13:00:42,2.96,13.0,฿35,0,29,วอลเล็ต,ปกติ,5
909022,59732,ช้างคลาน,ญี่ปุ่น,26 May 2025 18:10,2025-05-26 18:33:54,1.71,13.6,฿247,50,26,วอลเล็ต,ปกติ,5
916546,57329,ช้างคลาน,กาแฟ,22 May 2025 19:43,2025-05-22 19:59:12,,18.6,฿38,9,27,เงินสด,ปกติ,5
922939,61690, สันทราย,ข้าวซอย,27/04/2025 17:37,2025-04-27 18:04:18,9.03,11.4,฿67,0,43,เงินสด,ฝนตก,4
901783,58821,หางดง,ข้าวซอย,2025-06-11 10:50:00,2025-06-11 11:03:06,1.96,11.2,฿70,0,22,โอนผ่านแอป,ปกติ,4
919206,60819,แม่ริม ,ข้าวซอย,01/06/2025 20:33,2025-06-01 20:52:30,5.29,13.1,฿69,0,31,โอนผ่านแอป,ปกติ,5
923797,61038,สันกำแพง,กาแฟ,2025-05-17 13:51:00,2025-05-17 14:25:42,20.48,15.8,฿35,0,80,เงินสด,ปกติ,3
910697,57373,สันทราย,ข้าวซอย,2025-06-21 12:48:00,2025-06-21 13:13:48,4.65,13.7,฿87,0,29,บัตรเครดิต,ปกติ,4
913715,61539,สันทราย,ข้าวซอย,2025-06-12 12:13:00,2025-06-12 12:41:06,2.11,10.2,฿47,10,17,โอนผ่านแอป,ฝนตก,4
902146,50459,แม่ริม ,ตามสั่ง,2025-06-10 12:50:00,2025-06-10 13:13:12,5.56,8.4,฿118,0,35,โอนผ่านแอป,ปกติ,5
921714,52593,หางดง,กาแฟ,2025-05-03 12:30:00,2025-05-03 13:01:24,10.17,11.4,฿128,26,47,เงินสด,ปกติ,3
908904,53207,ช้างคลาน,ตามสั่ง,2025-05-30 18:24:00,2025-05-30 18:59:24,6.4,12.6,฿88,0,35,โอนผ่านแอป,ฝนตก,4
922171,53051,ช้างคลาน,ข้าวซอย,2025-04-02 12:34:00,2025-04-02 12:55:48,3.95,10.7,฿176,0,24,โอนผ่านแอป,ปกติ,5
904750,60954,สันกำแพง,ปิ้งย่าง,29 Apr 2025 18:31,2025-04-29 19:00:48,7.88,12.2,฿68,0,42,APP,ปกติ,4
903590,50341,นิมมาน,ปิ้งย่าง,28 Apr 2025 17:20,2025-04-28 17:36:42,7.04,12.2,฿654,0,35,วอลเล็ต,ปกติ,5
900423,61498,หางดง,กาแฟ,21/05/2025 12:52,2025-05-21 13:16:30,3.28,11.4,฿93,0,25,วอลเล็ต,ปกติ,5
921992,50386,นิมมาน,ข้าวซอย,13 May 2025 11:28,2025-05-13 11:54:30,6.07,12.1,฿35,4,29,โอนผ่านแอป,ปกติ,4
913793,57512,สันทราย,ข้าวซอย,21 Apr 2025 17:22,2025-04-21 17:35:36,,7.4,฿58,0,21,โอนผ่านแอป,ปกติ,5
916780,59970,นิมมาน ,ข้าวซอย,25 May 2025 13:48,2025-05-25 14:09:18,6.8,15.1,฿39,0,42,เงินสด,ปกติ,5
921476,58243,แม่ริม ,ของหวาน,17 Apr 2025 12:58,2025-04-17 13:22:24,7.39,8.8,฿77,0,43,โอนผ่านแอป,ปกติ,5
911756,60944,นิมมาน,ข้าวซอย,2025-04-29 13:02:00,2025-04-29 13:14:54,3.64,12.1,฿66,9,31,เงินสด,ปกติ,5
922937,51910,หางดง,ตามสั่ง,2025-05-05 09:12:00,2025-05-05 09:35:24,3.59,7.9,฿52,0,30,โอนผ่านแอป,ฝนตก,5
