order_id,rating,tag,comment_len,review_time
790408,5,แพ็กดี,9,2024-12-02 19:42:12
790411,5,อร่อย,27,2024-11-11 01:09:54
790414,5,ส่งเร็วมาก,19,2024-12-07 07:36:42
790415,4,อร่อย,14,2025-03-09 12:04:12
790418,3,ส่งช้า,86,2025-02-16 04:43:12
790420,5,อร่อย,16,2025-05-23 00:44:30
790428,4,อร่อย,20,2025-05-23 16:58:42
790430,4,อร่อย,74,2025-04-04 03:06:12
790431,4,อร่อย,33,2024-08-08 14:06:42
790444,5,ไรเดอร์สุภาพ,4,2025-04-24 18:42:42
790450,4,อร่อย,46,2025-02-11 20:18:30
790451,4,อร่อย,83,2025-04-17 05:54:42
790453,4,แพ็กดี,74,2024-09-20 21:57:00
790456,5,ส่งเร็วมาก,13,2025-02-22 21:30:42
790469,5,แพ็กดี,50,2024-12-24 17:50:42
790473,4,อร่อย,23,2024-10-16 20:03:42
790476,4,อร่อย,64,2024-08-23 06:03:42
790484,4,แพ็กดี,31,2024-08-29 23:16:48
790486,4,ราคาโอเค,32,2025-05-26 14:44:36
790491,4,อร่อย,35,2025-05-02 03:20:18
790492,5,อร่อย,42,2025-06-05 21:33:24
790495,5,แพ็กดี,37,2025-04-23 08:17:36
790498,3,ราคาแพงไป,10,2024-11-02 14:51:36
790499,5,ไรเดอร์สุภาพ,12,2024-08-24 07:19:12
790500,2,ส่งช้า,70,2025-03-30 05:31:54
790504,4,อร่อย,44,2025-06-08 06:44:30
790509,4,อร่อย,50,2025-05-01 16:25:00
790522,3,พอใช้,23,2024-11-20 16:15:54
790523,5,ไรเดอร์สุภาพ,39,2024-09-15 06:37:06
790524,5,อร่อย,19,2024-11-29 21:12:42
790525,5,อร่อย,6,2025-03-10 02:55:12
790537,5,อร่อย,4,2024-08-25 04:59:36
790540,4,อร่อย,25,2025-01-16 03:36:12
790545,4,ส่งเร็วมาก,23,2024-11-04 02:50:30
790551,3,พอใช้,12,2025-07-16 07:27:18
790554,4,ราคาโอเค,43,2024-11-23 11:23:48
790560,5,ไรเดอร์สุภาพ,6,2024-09-12 01:44:12
790561,5,แพ็กดี,14,2025-03-09 12:54:48
790571,3,ส่งช้า,57,2025-04-23 03:11:30
790574,4,แพ็กดี,46,2024-08-03 13:33:42
790577,2,อาหารไม่ตรงปก,48,2025-07-08 01:08:06
790578,4,ราคาโอเค,25,2025-06-15 03:29:24
790580,4,แพ็กดี,22,2025-07-14 08:51:36
790581,4,อร่อย,13,2025-01-01 14:18:54
790588,4,ส่งเร็วมาก,22,2025-02-20 05:42:00
790592,4,อร่อย,38,2024-09-10 19:14:24
790594,2,ส่งช้า,65,2025-05-28 10:21:36
790599,4,อร่อย,89,2025-06-11 11:33:24
790601,3,อาหารไม่ตรงปก,23,2025-07-07 01:30:54
790604,5,ส่งเร็วมาก,65,2025-03-20 04:33:06
790605,4,ส่งเร็วมาก,46,2024-10-10 18:24:18
790608,2,ส่งช้า,148,2024-10-13 11:09:06
790609,4,แพ็กดี,28,2024-11-08 23:26:24
790610,5,อร่อย,17,2024-09-04 05:37:06
790613,5,อร่อย,17,2025-04-19 04:15:36
790617,3,พอใช้,165,2024-10-17 22:50:24
790618,5,อร่อย,60,2025-04-12 09:44:00
790619,5,อร่อย,72,2024-09-08 08:27:06
790620,5,ไรเดอร์สุภาพ,40,2025-04-13 10:42:48
790622,3,พอใช้,66,2025-04-29 19:20:48
790623,4,ส่งเร็วมาก,18,2025-02-12 14:23:00
790627,5,ไรเดอร์สุภาพ,12,2024-12-02 00:00:12
790629,3,พอใช้,28,2025-07-10 17:27:36
790630,3,อาหารไม่ตรงปก,159,2025-04-04 09:49:42
790632,5,ส่งเร็วมาก,26,2025-01-30 14:26:18
790633,5,ส่งเร็วมาก,2,2025-04-02 00:53:18
790634,5,ส่งเร็วมาก,19,2025-06-05 14:07:54
790637,5,ส่งเร็วมาก,85,2024-12-07 08:20:18
790645,2,อาหารเย็นแล้ว,187,2025-02-08 20:00:24
790646,4,แพ็กดี,75,2025-06-03 00:10:36
790648,3,ส่งช้า,62,2024-08-03 17:18:12
790649,2,อาหารไม่ตรงปก,201,2025-04-16 14:04:06
790651,4,ราคาโอเค,38,2025-05-21 14:01:30
790655,5,อร่อย,11,2025-05-03 18:21:42
790658,3,ราคาแพงไป,71,2025-03-28 11:00:06
790662,5,อร่อย,48,2025-06-19 23:49:42
790663,5,ไรเดอร์สุภาพ,30,2024-08-02 19:47:00
790672,3,พอใช้,21,2024-08-28 22:15:00
790675,4,อร่อย,11,2025-07-08 06:38:18
790678,5,อร่อย,13,2024-10-30 12:08:36
790684,5,แพ็กดี,22,2025-04-28 15:48:06
790685,4,อร่อย,52,2024-12-05 05:00:00
790686,5,ส่งเร็วมาก,34,2024-08-31 20:27:36
790696,5,อร่อย,14,2025-02-06 19:47:30
790699,5,ส่งเร็วมาก,4,2025-03-05 06:52:12
790703,4,แพ็กดี,45,2024-08-28 23:18:36
790705,5,อร่อย,20,2025-01-20 19:30:36
790709,5,อร่อย,27,2024-10-06 20:55:48
790712,2,อาหารไม่ตรงปก,83,2025-03-27 02:51:00
790720,2,อาหารเย็นแล้ว,170,2025-01-06 14:16:18
790722,1,ส่งช้ามาก,261,2024-09-10 21:00:00
790728,5,ส่งเร็วมาก,24,2024-10-04 14:30:48
790730,3,ส่งช้า,207,2025-06-22 01:29:42
790731,4,อร่อย,57,2025-01-07 21:12:06
790732,5,ส่งเร็วมาก,31,2025-01-20 20:12:54
790733,4,อร่อย,13,2025-05-01 23:46:00
790738,4,แพ็กดี,30,2025-02-02 02:30:00
790739,5,อร่อย,11,2025-03-02 04:49:48
790740,5,ไรเดอร์สุภาพ,13,2024-11-24 04:57:24
790741,3,อาหารไม่ตรงปก,52,2024-10-29 14:44:24
790744,4,ส่งเร็วมาก,27,2025-05-30 16:50:30
790745,5,แพ็กดี,52,2025-04-07 14:04:12
790747,4,แพ็กดี,42,2024-11-28 21:48:18
790748,4,อร่อย,13,2025-06-08 15:47:30
790751,5,ส่งเร็วมาก,42,2025-05-01 04:31:12
790755,5,ส่งเร็วมาก,27,2024-10-22 03:34:36
790762,5,อร่อย,10,2025-02-24 10:15:48
790764,4,ราคาโอเค,10,2024-11-11 22:05:18
790766,2,ส่งช้า,29,2025-03-18 09:44:06
790768,3,ราคาแพงไป,82,2025-01-27 23:22:48
790769,3,ส่งช้า,73,2025-07-03 17:18:24
790776,5,ส่งเร็วมาก,19,2025-06-06 05:11:48
790784,2,แพ็กไม่ดี,287,2025-06-10 18:27:06
790789,4,ส่งเร็วมาก,10,2024-10-28 05:35:36
790800,4,แพ็กดี,54,2024-11-06 19:13:00
790804,5,ส่งเร็วมาก,51,2025-07-08 08:11:24
790807,4,ราคาโอเค,38,2024-09-29 03:06:00
790811,2,อาหารไม่ตรงปก,50,2024-12-18 15:57:00
790815,4,อร่อย,40,2025-02-14 17:16:48
790817,3,ราคาแพงไป,43,2024-08-05 01:15:12
790820,5,ไรเดอร์สุภาพ,22,2025-05-15 12:22:30
790821,5,ส่งเร็วมาก,22,2024-11-14 15:08:30
790824,3,ส่งช้า,128,2025-04-04 06:47:18
790825,5,ไรเดอร์สุภาพ,12,2024-12-21 21:35:30
790829,5,อร่อย,23,2025-05-26 13:46:00
790831,2,ส่งช้า,66,2025-03-30 14:59:18
790835,3,ส่งช้า,100,2024-08-30 05:34:36
790838,5,ส่งเร็วมาก,47,2025-03-13 22:20:24
790841,4,แพ็กดี,16,2024-12-04 14:31:24
790842,3,ส่งช้า,53,2024-09-25 22:09:36
790845,4,ราคาโอเค,23,2024-08-08 11:39:18
790848,5,อร่อย,23,2025-06-28 21:45:18
790849,3,ราคาแพงไป,153,2024-11-10 08:25:42
790863,5,ส่งเร็วมาก,17,2024-12-18 06:12:24
790872,4,ส่งเร็วมาก,51,2024-09-24 18:17:36
790877,2,อาหารไม่ตรงปก,83,2024-12-22 13:20:12
790888,5,ส่งเร็วมาก,12,2024-12-23 18:40:42
790889,5,แพ็กดี,25,2025-03-07 18:24:24
790891,5,ส่งเร็วมาก,12,2025-04-19 22:12:54
790893,4,อร่อย,13,2024-09-02 01:11:54
790896,4,ราคาโอเค,64,2024-12-10 08:05:06
790897,2,ส่งช้า,189,2024-11-10 14:05:30
790898,3,อาหารไม่ตรงปก,60,2024-08-20 20:44:36
790904,3,พอใช้,71,2024-11-07 16:07:24
790905,5,แพ็กดี,4,2025-05-25 10:34:36
790911,5,อร่อย,11,2024-10-17 05:28:42
790912,4,ส่งเร็วมาก,49,2025-04-11 14:58:54
790914,5,อร่อย,6,2024-10-15 20:44:36
790916,5,แพ็กดี,51,2024-10-13 07:51:42
790921,5,อร่อย,18,2024-10-14 23:12:06
790923,2,อาหารไม่ตรงปก,45,2025-04-05 03:29:24
790934,3,อาหารไม่ตรงปก,153,2024-09-26 12:16:36
790941,5,อร่อย,47,2025-07-05 13:30:36
790942,4,ราคาโอเค,32,2025-01-16 20:39:24
790946,4,อร่อย,41,2025-01-24 04:39:36
790948,3,อาหารไม่ตรงปก,33,2024-12-11 06:24:12
790954,4,ส่งเร็วมาก,74,2024-10-12 20:05:48
790955,4,ส่งเร็วมาก,35,2025-07-03 15:21:30
790956,5,อร่อย,18,2025-03-16 17:12:48
790960,5,แพ็กดี,9,2024-10-01 04:08:48
790961,5,อร่อย,17,2025-06-16 06:54:00
790968,5,ส่งเร็วมาก,50,2025-01-24 17:55:12
790970,5,อร่อย,29,2024-11-23 08:14:42
790975,3,ราคาแพงไป,121,2024-09-10 15:10:30
790979,5,ไรเดอร์สุภาพ,79,2025-01-12 08:57:30
790982,5,อร่อย,28,2025-03-10 10:54:00
790986,2,ส่งช้า,65,2025-06-08 11:45:12
790987,2,อาหารเย็นแล้ว,240,2025-01-11 13:36:42
790993,5,อร่อย,15,2024-10-04 02:21:06
790996,5,แพ็กดี,58,2025-02-02 03:47:42
791001,5,แพ็กดี,13,2024-08-15 00:44:12
791005,5,ไรเดอร์สุภาพ,9,2025-03-30 13:19:54
791007,5,อร่อย,27,2024-11-03 04:02:00
791008,4,ส่งเร็วมาก,14,2024-10-02 13:10:48
791010,5,อร่อย,54,2025-06-01 23:40:54
791012,5,แพ็กดี,16,2025-05-14 07:07:36
791014,4,อร่อย,16,2025-04-30 21:27:18
791016,5,อร่อย,18,2025-03-19 03:31:54
791017,5,ส่งเร็วมาก,25,2025-01-18 17:35:24
791020,4,อร่อย,27,2025-05-11 19:46:24
791022,5,ไรเดอร์สุภาพ,33,2025-07-16 09:16:42
791027,4,แพ็กดี,17,2025-02-22 14:26:00
791029,3,ราคาแพงไป,52,2025-01-06 20:06:36
791030,5,อร่อย,14,2025-02-13 03:59:48
791039,3,ส่งช้า,85,2024-08-21 20:58:42
791051,3,ราคาแพงไป,103,2024-09-12 05:03:36
791054,4,อร่อย,58,2024-11-11 01:22:42
791056,5,อร่อย,41,2025-07-07 21:32:18
791059,5,อร่อย,63,2024-09-13 15:02:24
791067,4,แพ็กดี,45,2025-06-28 19:46:24
791069,4,ราคาโอเค,15,2025-05-04 04:09:12
791073,4,อร่อย,30,2025-01-20 22:29:18
791074,4,ส่งเร็วมาก,11,2025-03-16 17:19:18
791077,3,อาหารไม่ตรงปก,50,2024-08-06 21:23:54
791078,5,แพ็กดี,7,2025-05-28 19:11:48
791079,3,ราคาแพงไป,39,2025-02-14 16:57:18
791081,4,ราคาโอเค,67,2024-08-06 12:46:06
791082,4,ส่งเร็วมาก,22,2025-05-15 22:24:48
791084,4,ราคาโอเค,75,2025-02-22 22:52:42
791090,5,ไรเดอร์สุภาพ,3,2025-07-04 17:37:30
791096,5,อร่อย,24,2025-04-04 21:03:48
791097,5,ส่งเร็วมาก,28,2025-06-27 05:56:36
791098,3,พอใช้,31,2025-01-27 01:08:42
791107,4,ส่งเร็วมาก,12,2025-02-13 02:45:54
791108,3,ส่งช้า,50,2025-05-02 11:53:24
791110,5,อร่อย,3,2025-04-07 16:00:00
791113,5,แพ็กดี,5,2025-05-29 21:14:42
791114,3,พอใช้,58,2025-06-12 07:20:06
791116,4,ราคาโอเค,46,2025-01-15 16:34:48
791118,3,พอใช้,32,2025-01-17 09:59:12
791120,4,อร่อย,27,2024-12-09 08:54:24
791124,4,ราคาโอเค,59,2025-03-14 20:21:48
791130,5,ส่งเร็วมาก,13,2025-04-08 12:58:54
791132,3,อาหารไม่ตรงปก,212,2025-04-25 23:43:18
791135,5,ส่งเร็วมาก,42,2025-07-15 18:15:00
791137,3,พอใช้,178,2024-09-29 03:20:24
791147,5,อร่อย,15,2024-08-12 04:23:48
791150,3,ส่งช้า,98,2025-07-11 06:09:30
791155,4,แพ็กดี,38,2025-04-03 09:07:30
791160,4,ราคาโอเค,36,2024-10-08 22:14:12
791161,5,ส่งเร็วมาก,11,2025-07-03 14:55:48
791165,3,พอใช้,54,2024-08-22 01:53:36
791169,4,ส่งเร็วมาก,45,2024-12-27 03:28:06
791177,5,ไรเดอร์สุภาพ,8,2024-12-20 06:17:54
791178,3,พอใช้,10,2024-09-20 06:25:36
791179,5,ส่งเร็วมาก,21,2025-04-28 06:26:48
791192,4,อร่อย,31,2024-08-13 23:48:42
791200,4,อร่อย,83,2024-09-27 08:51:06
791206,5,ไรเดอร์สุภาพ,37,2025-01-17 06:07:06
791207,3,ส่งช้า,104,2025-05-15 16:17:30
791208,3,ราคาแพงไป,173,2024-08-25 00:12:12
791209,5,ไรเดอร์สุภาพ,14,2024-09-04 10:20:54
791214,3,อาหารไม่ตรงปก,99,2024-09-30 09:38:48
791217,4,แพ็กดี,66,2024-09-22 01:34:42
791218,5,ไรเดอร์สุภาพ,70,2025-03-15 02:45:00
791220,5,ส่งเร็วมาก,36,2024-11-03 11:37:42
791225,3,ส่งช้า,32,2024-10-31 13:57:42
791226,5,อร่อย,17,2024-11-20 00:12:06
791228,5,อร่อย,32,2024-12-17 06:08:36
791231,4,อร่อย,67,2025-01-26 15:42:12
791233,5,ส่งเร็วมาก,23,2024-11-18 19:28:48
791239,4,แพ็กดี,51,2025-06-01 18:02:54
791240,4,ราคาโอเค,45,2024-10-17 14:37:48
791244,3,พอใช้,202,2025-06-22 21:43:24
791247,4,ส่งเร็วมาก,18,2025-02-15 11:37:18
791254,3,พอใช้,78,2025-01-25 14:40:00
791255,4,อร่อย,79,2025-02-01 00:05:00
791262,5,ไรเดอร์สุภาพ,77,2024-08-16 23:59:24
791265,4,แพ็กดี,11,2025-06-27 23:01:36
791268,3,ส่งช้า,83,2024-12-05 20:34:36
791271,5,ส่งเร็วมาก,32,2024-08-21 06:22:42
791272,5,อร่อย,34,2024-09-11 12:58:30
791273,4,อร่อย,3,2025-06-07 11:23:24
791274,5,ส่งเร็วมาก,51,2024-12-10 08:10:30
791279,5,แพ็กดี,49,2025-01-29 06:39:36
791284,3,อาหารไม่ตรงปก,92,2025-01-05 03:11:30
791285,4,ราคาโอเค,17,2024-09-17 03:10:42
791291,5,ส่งเร็วมาก,15,2024-09-25 08:38:18
791293,1,ได้ของผิด,59,2024-10-11 01:16:24
791298,4,แพ็กดี,48,2024-10-28 23:56:54
791299,5,อร่อย,40,2025-05-03 23:10:30
791300,3,อาหารไม่ตรงปก,17,2025-07-09 11:39:30
791301,4,อร่อย,63,2025-03-04 03:12:00
791302,3,พอใช้,88,2025-01-15 04:50:42
791304,5,อร่อย,11,2025-02-26 02:36:24
791307,4,อร่อย,23,2024-11-18 09:33:00
791310,3,พอใช้,95,2024-11-28 21:21:18
791312,3,พอใช้,46,2025-04-29 21:36:12
791315,2,อาหารไม่ตรงปก,57,2024-11-20 21:19:36
791316,3,พอใช้,66,2024-09-30 08:08:12
791317,4,อร่อย,16,2024-09-05 21:06:48
791321,5,อร่อย,16,2024-09-24 15:38:36
791323,4,ส่งเร็วมาก,45,2025-01-30 07:56:00
791325,4,อร่อย,17,2025-01-20 05:32:42
791329,4,ส่งเร็วมาก,23,2024-09-26 22:49:18
791333,5,ไรเดอร์สุภาพ,19,2024-08-13 17:40:24
791334,4,แพ็กดี,5,2025-04-25 10:13:06
791336,4,แพ็กดี,13,2024-10-03 00:07:00
791337,2,ส่งช้า,16,2025-01-18 09:36:36
791339,5,ส่งเร็วมาก,7,2025-05-19 08:40:30
791343,4,แพ็กดี,20,2025-03-07 11:34:48
791354,3,ส่งช้า,93,2024-10-11 11:00:36
791355,5,แพ็กดี,40,2025-06-24 02:47:48
791356,5,อร่อย,42,2025-06-16 02:09:30
791357,5,อร่อย,14,2025-01-17 22:47:42
791361,2,แพ็กไม่ดี,48,2025-03-03 17:57:54
791363,3,พอใช้,52,2025-01-24 20:52:30
791365,2,แพ็กไม่ดี,109,2025-06-08 22:11:18
791366,4,แพ็กดี,52,2024-11-22 10:53:42
791374,4,ส่งเร็วมาก,20,2025-01-28 04:29:30
791381,5,อร่อย,40,2024-08-24 20:03:42
791383,4,อร่อย,24,2024-12-19 22:19:54
791389,4,แพ็กดี,21,2025-01-24 21:01:54
791392,4,อร่อย,74,2025-03-17 14:09:42
791394,4,แพ็กดี,34,2024-10-09 09:17:54
791396,5,อร่อย,16,2024-09-23 10:18:54
791405,5,อร่อย,36,2025-04-18 04:45:48
791409,5,ส่งเร็วมาก,7,2025-05-27 02:26:30
791414,4,ราคาโอเค,18,2025-02-19 15:11:48
791417,5,ส่งเร็วมาก,38,2024-08-05 00:22:30
791420,3,พอใช้,24,2024-08-14 12:19:18
791421,4,อร่อย,24,2025-01-17 19:19:30
791424,3,พอใช้,18,2024-11-09 08:47:36
791426,4,ส่งเร็วมาก,24,2024-10-01 08:03:00
791427,5,อร่อย,17,2024-09-22 20:56:48
791429,5,อร่อย,10,2024-12-29 10:41:00
791432,5,ไรเดอร์สุภาพ,21,2024-08-28 06:10:30
791435,5,ส่งเร็วมาก,22,2024-08-15 17:44:48
791436,4,ราคาโอเค,106,2025-05-18 02:16:12
791450,5,อร่อย,19,2024-10-20 10:32:00
791453,2,ส่งช้า,145,2025-04-15 11:30:30
791455,5,ส่งเร็วมาก,48,2024-08-18 18:54:00
791456,5,อร่อย,6,2024-09-18 00:53:54
791457,5,ไรเดอร์สุภาพ,22,2025-01-09 01:58:00
791458,5,อร่อย,53,2025-06-28 06:58:12
791460,4,อร่อย,47,2025-05-11 02:04:00
791462,4,อร่อย,34,2025-02-17 14:11:48
791467,5,แพ็กดี,9,2024-10-08 07:09:42
791468,4,อร่อย,38,2024-11-21 10:02:12
791478,5,อร่อย,25,2024-10-03 12:50:24
791479,4,ส่งเร็วมาก,56,2025-01-04 20:32:12
791487,4,อร่อย,101,2025-07-08 18:29:00
791495,3,ราคาแพงไป,80,2024-11-30 13:43:30
791496,3,อาหารไม่ตรงปก,33,2025-04-22 09:43:12
791498,5,อร่อย,84,2024-08-14 10:29:48
791505,3,ส่งช้า,58,2025-03-11 10:53:12
791507,3,ส่งช้า,85,2025-01-21 19:23:30
791508,5,ส่งเร็วมาก,24,2025-06-06 02:54:54
791512,4,แพ็กดี,5,2025-01-07 11:54:18
791517,3,พอใช้,15,2025-07-10 21:06:30
791521,3,พอใช้,64,2025-07-05 18:17:00
791522,4,แพ็กดี,105,2024-12-24 07:38:42
791523,4,ส่งเร็วมาก,28,2025-02-06 10:59:30
791526,3,พอใช้,38,2025-05-12 11:59:12
791533,3,อาหารไม่ตรงปก,60,2025-06-14 17:57:06
791536,5,ส่งเร็วมาก,55,2024-08-09 03:55:00
791538,4,ส่งเร็วมาก,94,2024-08-27 05:53:06
791539,3,พอใช้,27,2025-03-11 21:02:30
791540,4,แพ็กดี,65,2024-11-22 20:20:36
791541,5,แพ็กดี,18,2024-09-03 19:18:24
791546,4,แพ็กดี,4,2025-01-22 23:43:24
791556,4,ราคาโอเค,30,2025-06-01 07:18:36
791558,4,ราคาโอเค,10,2024-09-05 14:48:30
791559,1,ไรเดอร์ไม่สุภาพ,102,2025-07-12 13:51:48
791561,5,ส่งเร็วมาก,23,2025-05-02 23:27:24
791563,4,อร่อย,53,2025-06-27 08:46:18
791564,5,อร่อย,23,2025-04-13 09:38:48
791565,5,อร่อย,21,2024-11-29 19:11:48
791566,4,ราคาโอเค,56,2025-03-13 13:18:54
791567,3,ส่งช้า,68,2025-06-18 19:45:06
791572,3,ส่งช้า,24,2024-12-11 14:07:36
791573,5,ไรเดอร์สุภาพ,23,2024-10-19 09:17:30
791579,4,อร่อย,68,2025-01-28 13:24:18
791580,5,ส่งเร็วมาก,21,2025-05-23 07:17:18
791595,4,แพ็กดี,109,2025-06-29 18:02:18
791596,4,อร่อย,35,2025-01-01 12:52:18
791598,4,ส่งเร็วมาก,20,2025-05-06 20:23:42
791600,5,ส่งเร็วมาก,20,2024-10-10 16:25:00
791604,5,ส่งเร็วมาก,17,2024-12-19 22:54:30
791607,5,อร่อย,63,2025-03-30 00:30:54
791608,3,อาหารไม่ตรงปก,108,2025-06-04 00:32:00
791609,4,แพ็กดี,23,2025-05-07 20:33:36
791610,4,ราคาโอเค,27,2024-09-21 02:05:24
791630,3,พอใช้,98,2025-06-22 02:41:30
791635,3,พอใช้,30,2025-05-29 03:38:00
791638,5,ไรเดอร์สุภาพ,22,2025-05-03 10:49:36
791639,5,ส่งเร็วมาก,11,2024-08-27 14:27:24
791641,4,ราคาโอเค,59,2025-07-03 20:09:06
791643,4,แพ็กดี,71,2025-03-23 19:35:54
791646,5,อร่อย,8,2024-08-31 19:37:54
791648,4,แพ็กดี,86,2025-07-06 13:48:48
791653,5,แพ็กดี,39,2024-12-29 10:51:06
791654,3,พอใช้,53,2024-11-27 20:19:06
791659,3,ส่งช้า,29,2024-11-25 03:34:00
791663,4,ราคาโอเค,42,2024-11-09 17:58:54
791665,5,ส่งเร็วมาก,5,2024-12-10 21:20:00
791674,5,ส่งเร็วมาก,20,2024-11-14 11:17:06
791675,2,ส่งช้า,99,2025-04-08 21:28:36
791676,4,แพ็กดี,89,2024-12-31 21:57:54
791677,4,ส่งเร็วมาก,24,2024-12-23 03:18:36
791679,5,ไรเดอร์สุภาพ,24,2025-06-01 20:50:54
791683,4,แพ็กดี,42,2025-04-21 13:44:42
791689,5,อร่อย,51,2024-08-13 03:38:48
791695,5,อร่อย,47,2025-01-26 01:52:36
791701,4,แพ็กดี,46,2025-06-06 17:04:48
791702,5,อร่อย,77,2025-06-08 10:47:30
791705,5,อร่อย,38,2025-03-04 02:47:30
791706,5,ส่งเร็วมาก,40,2025-03-01 00:41:36
791709,5,ส่งเร็วมาก,11,2025-02-09 09:07:54
791710,5,แพ็กดี,53,2025-01-24 03:45:30
791712,5,ส่งเร็วมาก,24,2024-12-15 04:50:54
791715,3,พอใช้,25,2024-11-04 15:59:00
791717,4,อร่อย,48,2024-12-03 22:17:24
791721,5,ส่งเร็วมาก,18,2024-09-20 20:32:18
791722,4,แพ็กดี,21,2024-09-27 18:38:54
791729,3,อาหารไม่ตรงปก,36,2025-01-08 08:09:12
791734,5,แพ็กดี,5,2024-11-02 16:36:12
791735,5,ไรเดอร์สุภาพ,35,2025-02-23 10:17:18
791743,4,อร่อย,37,2025-03-06 12:22:30
791751,3,ราคาแพงไป,51,2025-03-24 02:47:18
791758,4,ส่งเร็วมาก,25,2025-03-21 01:36:24
791759,4,อร่อย,31,2024-12-07 01:18:48
791773,5,ไรเดอร์สุภาพ,28,2025-06-18 22:56:42
791775,4,ส่งเร็วมาก,42,2025-07-04 10:08:30
791783,4,ส่งเร็วมาก,22,2025-01-10 03:23:42
791787,4,แพ็กดี,5,2025-05-18 10:37:48
791799,4,ราคาโอเค,46,2025-06-12 01:17:18
791800,4,ราคาโอเค,59,2025-07-05 01:39:06
791803,4,แพ็กดี,14,2024-08-23 21:56:18
791810,5,อร่อย,11,2025-02-14 17:06:54
791811,5,ส่งเร็วมาก,15,2024-08-18 01:13:12
791812,2,อาหารไม่ตรงปก,180,2024-10-18 13:33:42
791813,5,อร่อย,101,2024-10-07 08:45:54
791817,2,แพ็กไม่ดี,99,2025-05-14 20:41:18
791818,5,ส่งเร็วมาก,11,2024-10-05 13:36:54
791821,4,อร่อย,57,2024-10-28 01:45:06
791823,5,ไรเดอร์สุภาพ,12,2025-03-07 21:40:06
791828,5,ไรเดอร์สุภาพ,33,2025-06-27 16:58:18
791829,5,แพ็กดี,13,2025-03-22 07:20:00
791830,5,อร่อย,42,2025-01-12 11:51:06
791832,4,ราคาโอเค,58,2024-11-06 16:18:30
791837,5,ส่งเร็วมาก,10,2024-10-06 23:29:12
791845,2,แพ็กไม่ดี,105,2024-10-28 10:53:18
791849,4,ส่งเร็วมาก,28,2025-05-11 10:23:06
791853,4,ราคาโอเค,14,2024-10-25 22:23:00
791854,5,อร่อย,11,2024-11-20 15:42:42
791855,4,ส่งเร็วมาก,30,2024-10-11 19:16:06
791856,4,ส่งเร็วมาก,82,2025-01-26 21:17:42
791857,5,ไรเดอร์สุภาพ,11,2025-07-03 17:33:30
791858,4,อร่อย,45,2024-09-19 06:57:12
791864,3,ส่งช้า,47,2024-11-06 11:49:54
791866,4,อร่อย,34,2024-11-08 17:00:48
791867,3,ส่งช้า,106,2024-08-17 08:29:24
791868,5,แพ็กดี,16,2025-02-13 13:27:00
791871,5,ส่งเร็วมาก,8,2024-12-14 05:42:12
791874,3,พอใช้,85,2025-02-16 21:11:12
791887,4,อร่อย,6,2024-11-18 03:23:42
791889,4,อร่อย,50,2024-10-20 09:12:24
791891,4,ราคาโอเค,25,2024-11-27 02:48:24
791893,5,แพ็กดี,42,2025-05-27 10:18:00
791894,2,ส่งช้า,179,2025-01-26 11:09:48
791898,5,ส่งเร็วมาก,17,2025-03-29 19:39:00
791901,4,อร่อย,18,2024-09-04 13:45:06
791906,5,อร่อย,57,2025-05-16 21:50:36
791907,5,อร่อย,31,2024-09-27 10:21:12
791909,4,อร่อย,23,2024-09-29 12:22:12
791916,5,ไรเดอร์สุภาพ,33,2024-10-17 20:35:42
791921,4,อร่อย,44,2024-12-08 07:44:48
791925,3,ราคาแพงไป,27,2025-01-05 21:48:00
791928,4,ส่งเร็วมาก,91,2024-12-16 00:53:18
791929,4,อร่อย,14,2024-12-20 07:22:30
791933,5,ไรเดอร์สุภาพ,11,2024-08-30 05:12:30
791936,5,อร่อย,23,2024-11-16 03:13:24
791938,3,ราคาแพงไป,46,2025-02-16 21:13:00
791939,3,ส่งช้า,29,2025-05-21 20:08:42
791942,4,แพ็กดี,16,2025-04-21 06:28:18
791943,5,อร่อย,15,2024-10-21 01:55:36
791944,3,ราคาแพงไป,48,2025-06-18 23:14:18
791945,5,ส่งเร็วมาก,32,2025-01-01 05:26:42
791947,3,พอใช้,108,2024-11-06 23:20:36
791949,2,อาหารเย็นแล้ว,74,2025-03-11 04:56:12
791954,5,ไรเดอร์สุภาพ,17,2025-05-17 19:53:48
791955,5,แพ็กดี,35,2024-12-31 20:40:48
791958,4,อร่อย,11,2025-03-13 09:14:36
791962,5,อร่อย,23,2025-05-08 17:20:12
791963,5,อร่อย,41,2025-06-28 15:19:42
791968,3,อาหารไม่ตรงปก,18,2024-12-22 17:46:24
791971,4,แพ็กดี,73,2025-02-01 05:27:42
791973,4,ส่งเร็วมาก,22,2024-09-02 00:26:24
791975,5,อร่อย,41,2025-06-16 23:04:36
791976,3,พอใช้,90,2024-08-24 07:52:12
791982,5,ส่งเร็วมาก,15,2025-06-09 15:59:54
791985,4,ราคาโอเค,13,2025-04-11 02:19:30
791986,5,ไรเดอร์สุภาพ,34,2025-03-16 23:10:42
791990,3,ส่งช้า,190,2025-05-27 06:48:36
791996,4,ส่งเร็วมาก,6,2024-10-03 01:30:06
792002,5,ไรเดอร์สุภาพ,10,2024-10-23 15:46:06
792004,3,พอใช้,62,2025-04-19 08:13:00
792007,5,ส่งเร็วมาก,11,2024-10-21 01:59:12
